particle	x_0	y_0	delta x	delta y	stable?
0	0.34800775492347508755200605822187901	0.0698719172989741321172484339979657371	4.64912238627194462729398747654862471e-06	-6.35441610960913236681470644234687298e-05	True
1	0.848742359399924263554390770695064922	0.159007968033203194945698100336829544	1.40805832682551387328814969360896295e-05	8.75091271829565883366941434142093144e-05	True
2	0.45779612155984870777120159413556796	0.883951019831765802602320893308499745	6.92638510984889525147270864484339878e-05	-2.6411990355606354876577679366495878e-05	True
3	0.0107216179316429419466754225888976988	0.326520982427241821607273741583092692	8.50436858339936515964492663035688213e-05	3.79968486710250554892454854202903093e-05	True
4	0.203976723902929924035315215947480662	0.800063178715746862562659747807480393	4.13876958662456321219212478802769568e-05	2.98285247067385821657287775102677723e-05	True
5	0.838318242198980560044738321171936153	0.49806286574284087672254884598911803	-9.17580465412484949192506774498500864e-06	-5.72448199884529558711636412556590008e-05	True
6	0.914102603376754557271010408271328412	0.914604304884190138965811092997442981	2.73129806259744198483343198670402767e-05	-1.70225405717124520987711970827491098e-06	True
7	0.236680335824439605390433982137934733	0.279682489957365668441335254839024818	6.89480195844850081732832950364570039e-05	-3.61412897965409670747892352358293613e-05	True
8	0.936239948387263765471309277738228135	0.709742147921530194738272069417494718	-0.000105864996076295426022903231789669488	-1.16744115712573733786688755036547122e-05	True
9	0.468394093736266515869949520630810511	0.69725773596552503776978299317947416	-7.12155301203261389245713731050846676e-07	-3.05991873762742662745940157044247117e-05	True
10	0.576697675074693292292674279675790523	0.299613218510636781533142732751228414	-4.68929807030950967804223341248173952e-05	-9.88826776918911177598727169347482036e-06	True
11	0.321100089090338799433312673882092464	0.513192529859320119020150648496079943	-3.82698742134485486665697743319718838e-05	3.94317344680792906584360826564913776e-07	True
12	0.633817827690534505557901080088102809	0.594508981981451971516355567602394397	-2.89920853057748169347119131175693599e-06	-3.51869695043723123766032301748062494e-05	True
13	0.675274727993871710341063514601100969	0.969149978428087221785175075952008076	4.2518558690041138795967049305800329e-05	4.95883175847819889325793247425760274e-05	True
14	0.746384925375456667902885379949148033	0.745564194616777807726683855914967644	-9.15176757690087691749150249039490881e-05	2.04614827971051115418103673573036941e-05	True
15	0.0729787791365389882628074292471099144	0.544076451887850474139303332428467577	-2.72110973843612954107307697270902753e-05	6.49570688555492888974216309355013642e-05	True
16	0.0846864817038481324657588030792639963	0.0840460551056375892574025929143987376	9.01070532234280357079202706069093766e-07	1.663516509784851405562280269490857e-05	True
