particle	x_0	y_0	delta x	delta y	stable?
0	0.348007295271664356512871103817848108	0.0698720246832786773362212622619608573	4.6010523774957446597104481401730567e-06	-6.24065115241766518564551595254962517e-05	True
1	0.848742187651850199960863549753791876	0.159008297072137943575089988573264577	1.38721977844052515857929366757876136e-05	8.60407676742493208605561597697356596e-05	True
2	0.45779551958215002430262336959094504	0.883951255180582298415010964536236797	6.80966332074248512608365351267301926e-05	-2.59375997322836643594620204043279992e-05	True
3	0.0107206923220527155892803118571253099	0.326520413085415464164388217996099009	8.36731663391290256037427748265830254e-05	3.73373256782554622339615937441951602e-05	True
4	0.203976113754416563677905124345696251	0.800062981027788848866902191884539187	4.07227515303837191348980061684733276e-05	2.92941102611377294104064725629222016e-05	True
5	0.838318313636198063644109846435411662	0.498062908704274025375474944636517931	-9.00914510568856535556210396670327773e-06	-5.63409625046441898820510509856157049e-05	True
6	0.914102080538324255068123409595186806	0.914603802515264753792095144387544991	2.68532093883196935200294712663582939e-05	-1.70896066891996137402841763700506842e-06	True
7	0.23668012383425858670336558291048398	0.279682572467826530815400590291225783	6.77181152468945757063628427441394856e-05	-3.55113675801210820238208253216493407e-05	True
8	0.936240941409338867916746040148082703	0.709741870429698291744690025782062962	-0.000104154778918194791453482486495891778	-1.15254454758974277102980636140680899e-05	True
9	0.468394716518272192264059543545932784	0.697258051257242447290379899570248229	-6.82093472049446400756224015940729142e-07	-3.00672306568707844416373863494913228e-05	True
10	0.576697576555994297174816483558765263	0.299613345140800731230482830705238901	-4.60745357153328170505081213232732534e-05	-9.71469053806144605352428041008452904e-06	True
11	0.321100374077231649520024847054126862	0.513192753188845555060954343418870661	-3.76018239791953658779379489339989089e-05	3.76575133026691501234180762332085992e-07	True
12	0.633818307858384050198736693317676976	0.594509386559798949915497056233016038	-2.83480684963120311869094517437681169e-06	-3.46031979950879183010167763988310626e-05	True
13	0.675274423943783590744992449525058018	0.969150003717775620247436938648481676	4.18101249264452293320791775076499755e-05	4.87756277016972978645002768520373007e-05	True
14	0.74638596015842603370204335458730069	0.745564593477267580513449230071498513	-9.00237684180992292089420814796355275e-05	2.01401472158675428538116125366261785e-05	True
15	0.0729789902879933305646701835201534203	0.544075690930385243085461466880734806	-2.67477703090185692381963017650834364e-05	6.38623304029734434472458659153765596e-05	True
16	0.084686070173221442076017710319606991	0.0840458196915806852494277317352421688	9.00396558203304695487525283937046207e-07	1.6312953731598206511804267247719247e-05	True
