particle	x_0	y_0	delta x	delta y	stable?
0	0.348000613204215438297614895535881744	0.0698728402058734062943510987556462778	3.87781691321502531994808892532585779e-06	-4.75549706378637946385552207029311966e-05	True
1	0.848739947378432990335120776033471021	0.159014525825762141473195377607471296	1.10341173718848101472632611867393878e-05	6.6627968487960399212039207814008769e-05	True
2	0.457787600139635035556627429188382857	0.88395448552931925787740880519700561	5.26721813454510455240181433552084403e-05	-1.97382199223842992843720364339641089e-05	True
3	0.0107081897779729281317014324673018502	0.326512474842462476845714169202702197	6.53711441738097739491425270001361379e-05	2.86975587558865463041245014342700913e-05	True
4	0.203967698746816377276402309387855461	0.80006048151938688403602423578283164	3.18382855348573791371724308470512072e-05	2.23465123553180435334277576259196908e-05	True
5	0.838319371966538813552120438108879806	0.498062763341529622153556850760427781	-6.83680813599765666205592174630732372e-06	-4.41878228811858880992873677612517256e-05	True
6	0.914094753720729113908806985909038806	0.91459629244672711498642847309937071	2.0779288671740996778391640050753399e-05	-1.66949085662820431691715009039571065e-06	True
7	0.236677990928747938944166171146076751	0.279683371457147208756438812536765032	5.16750687479204167735336243327464454e-05	-2.72297414725411428563610457201690276e-05	True
8	0.936254371587895893907429459013771557	0.709737579829424011975930587736640666	-8.13153753502461684116838237264612775e-05	-9.39082753341660904413596139937900618e-06	True
9	0.468404151001045385734743106130333549	0.697262411955135161619126292802557045	-3.3358392293935045908051416910205729e-07	-2.30673238247578608768659893021098241e-05	True
10	0.576695569102224428161825333921481032	0.29961516593816640357637869977351865	-3.53363094759019513276075843435978108e-05	-7.42341950869565837646953882417840953e-06	True
11	0.321104226015481563939508647499104862	0.513196155189332725525232809814796215	-2.88360266735494114117616084239574634e-05	1.94861337886123747887415770970042242e-07	True
12	0.633825574543006895982189228711855947	0.594515000247040051528082847161542234	-2.02487858699498111367984186740206592e-06	-2.68403409886736940815525763005899614e-05	True
13	0.675270592449311748543527329190604796	0.969151159441185722726218965611058694	3.24257564585043515616524855772570172e-05	3.79795031106721437443237300811573727e-05	True
14	0.746400234652636521714823465158559122	0.745570929960525468145658961351543954	-7.012160512254181859540306376754254e-05	1.5837705872597870303123087484927525e-05	True
15	0.0729818803723713729530639705483627497	0.544065277873114509500507221495249972	-2.06317939544707507239002522450749374e-05	4.94106626236894117022052599206172522e-05	True
16	0.0846800439260049931799130626266160096	0.0840425632232325454614481996511930345	8.52478206680128351420821991826899689e-07	1.22014986349808500642555321789599637e-05	True
