particle	x_0	y_0	delta x	delta y	stable?
0	0.347995708574336454444787373478119909	0.0698734708415353932491090215753809676	3.26026721935802228931263586669523064e-06	-3.78075173296500402489461982459751847e-05	True
1	0.848738281036623380395490094396800167	0.159018979818968320857515330599010515	8.9939453030981211430334588539650268e-06	5.34794412767087620132368181643377767e-05	True
2	0.457781734861536394366712143189271589	0.883956849953333528350432070069068562	4.22490736314234206453991992783428103e-05	-1.5680188255215993842268982803083122e-05	True
3	0.0106989520569423395723827568578198186	0.326506620060583014216327216010026875	5.27472697484187290591900965830571328e-05	2.29326476177023819430724995661346701e-05	True
4	0.203961493906614020240294628762748125	0.800058609900021264994763305140291782	2.56990578891684075652472173975126725e-05	1.77764709929410668495499009695340964e-05	True
5	0.838320137257079647167417021415698714	0.498062696109296207653283754469460647	-5.42265820703127216738829843960897433e-06	-3.57364118418818604112014665656726437e-05	True
6	0.914089359823873259518296552708282337	0.914590786698022129529247701462894121	1.66700908847017345164158698831275337e-05	-1.50443363926393948017622415064486419e-06	True
7	0.236676359079070880227961827081056795	0.279683967996074120156113887220794135	4.11152733779555212523422697803731879e-05	-2.17302529198050399490036420835355663e-05	True
8	0.936264275335128007981718488840624327	0.70973443919293689600904680598694505	-6.55873420663018503126522627321623786e-05	-7.76017944578509720093079559400617578e-06	True
9	0.468411029783170021798970804428933789	0.697265608752272073901690792454464962	-1.75960350539745017341000813565401425e-07	-1.8415212063381672275527152602331591e-05	True
10	0.576694127716584516851448446689415382	0.299616485704172368587613654639283014	-2.82028961791416408369247934238103353e-05	-5.91312666095665317722477803195266011e-06	True
11	0.321107060052379319211086316672092416	0.513198623223583117242292702272410257	-2.30139246353313011860139758328103988e-05	1.09384387249363477789260797933823021e-07	True
12	0.633830870612105015650473614430571139	0.594519117447586998016320034972574813	-1.54529762233639996760789380304784394e-06	-2.15676846241084599975505675270677869e-05	True
13	0.675267739436390922149253525259796006	0.969151938182729685755427079966743506	2.60492088329387265505666347124635317e-05	3.05832731082902153812672189321006081e-05	True
14	0.746410740227931689416781719001334405	0.74557552172220375089950340590734685	-5.64823169147352316379269286871624795e-05	1.28255979245541921294646098522268453e-05	True
15	0.0729840020919323771275900263023159956	0.544057587988367960583983025711358753	-1.65238224076962341314094918909604649e-05	3.96411938701356052293877693299085701e-05	True
16	0.0846756226564958805931668542233852772	0.0840401517720975600163051463271289237	7.56433904639604832215690846379821832e-07	9.58875391522451176372426092355616043e-06	True
