particle	x_0	y_0	delta x	delta y	stable?
0	0.348001926429250476979158131853404945	0.0698728523183141296485434950708701228	4.01603050143374279520361141356040331e-06	-5.01668013928213416757303221358999743e-05	True
1	0.848740344912355745791498639368032238	0.159013002103896157243141590679431112	1.15468483049453689094331457396899316e-05	7.00722976226421462724394651844080755e-05	True
2	0.457788966576665744679872112245698084	0.883953907038368104221289772542624631	5.54074631039251950923981835116148546e-05	-2.082761574202265475754734906004643e-05	True
3	0.0107104142888782544852109167330256716	0.326513936222492616203153544844151687	6.8635467670109914970275253829934474e-05	3.02239950148671681051606781603214233e-05	True
4	0.203969245082419196865641221582062459	0.800060883870044931934701556784922517	3.34240542643134614980908067648874362e-05	2.35691736523143548739983147789593262e-05	True
5	0.838319184909826337167631247275063211	0.498062966846616267602048642174073818	-7.21758527203773896604632454369141603e-06	-4.63601657713036449185507686857001185e-05	True
6	0.914096130406340095294703282308210773	0.914597792955199377904438503118660169	2.1856967771231213443075180527969398e-05	-1.68658632085449682205503460206832229e-06	True
7	0.236678213014296133542054168766849786	0.279683309646625426169660217530025562	5.44991805292771401794567559075053173e-05	-2.86908928769915028627946055600304354e-05	True
8	0.936252023330711644973989846784243741	0.709738469482239778827999220252832802	-8.53861362539866686520107263004638206e-05	-9.78310899129218311147279454891458489e-06	True
9	0.4684022645244185764225160446593715	0.697261622272213745469555644972350073	-3.89211478668831752173485914059775383e-07	-2.43025816987992834800957585627428499e-05	True
10	0.576696107568557913130342831918821328	0.299614821606729872889840870885363783	-3.72306828689589450149807688216187076e-05	-7.82675819819546691533823286201853529e-06	True
11	0.321103568661782537805884776349064609	0.513195466130428929233920178566268902	-3.03822706052415360351370437827919104e-05	2.24370032823075348510685286763918484e-07	True
12	0.633824128104278212021506520593718258	0.594513978448923437053376771832703069	-2.16304866852642165264703647075435814e-06	-2.82185794500986679209721138952228633e-05	True
13	0.675271223321284895235290354376869844	0.969150762922088092357548053444701639	3.40926526094847929640899577046557743e-05	3.99013113848814357868278260609322298e-05	True
14	0.746397670101345224031390502448662476	0.745569588196268507932967366061629911	-7.3663897116405119808097365834717407e-05	1.66084288148542892720350671478533881e-05	True
15	0.0729813839500368838265800605084846178	0.54406714794046490481432221948389439	-2.17138672200210311084662949233792698e-05	5.19733008727789568651206415511638613e-05	True
16	0.0846812401725049554033157243015378258	0.0840431585594842988204307629430270082	8.66150221964587422029758692443351862e-07	1.2918254269448917498009230090385954e-05	True
