particle	x_0	y_0	delta x	delta y	stable?
0	0.347993955488881883688187266673267624	0.0698736652286290233046239369970940857	3.03056191037322107234630872057318953e-06	-3.45099032134717875144262801874769654e-05	True
1	0.848737712693736876271268199129571177	0.159020710691726406632985216780895739	8.27789252270403781458138451184297869e-06	4.89725679858074637431721725776018363e-05	True
2	0.457779696600586132317810934003357563	0.883957709152579327334157064072799615	3.86795366819472082463110101555457708e-05	-1.43086560164890522336608866452416852e-05	True
3	0.0106957075522150416284328959517916041	0.326504558361929146527408194078548451	4.83870608408757215504864150248902181e-05	2.09691313622470527631820776706678105e-05	True
4	0.203959305747564722811345299472243	0.800057985042043794483713891253560643	2.35772251483529818023061074265668401e-05	1.6229521348450893050333686318586827e-05	True
5	0.838320427048979162131321461588706644	0.498062638084777104461940092577698477	-4.94590870228133056619595306782429483e-06	-3.28072171201131556387084760725574066e-05	True
6	0.914087450684673277923208310024565632	0.914588810843360731383554506563006453	1.52623273080040835897592579266821911e-05	-1.42780774463391109034521405648557034e-06	True
7	0.236675853828928772748581278272382634	0.279684175366564270813863885625626214	3.75390636980138679181429395271256646e-05	-1.98601577581498509403751949042211442e-05	True
8	0.936267781525546787684848988494721909	0.709733311675726649615920273935626055	-6.01583728235141037757252910121177791e-05	-7.17434494168399043035871499249213933e-06	True
9	0.468413547087476650295287183636173341	0.697266765621860875039953170135368196	-1.33060136683447687737808911209793109e-07	-1.6832554387405135520801009808706782e-05	True
10	0.576693579683275554985271072811214694	0.299616981140609080050611911672634861	-2.57772570963277001822051822094397514e-05	-5.40079391072375563161886288744749627e-06	True
11	0.32110807225139654184944456774787603	0.513199545070863838820606193816062027	-2.10343170267782512024193066776815457e-05	8.59139825076193230897308120852403792e-08	True
12	0.633832811074683232804348111893017297	0.594520602331582233849041423220314755	-1.39065542916258990437754443020797327e-06	-1.97574677094624530150117069898982711e-05	True
13	0.675266768170520464741052093752562521	0.969152297668323650024378364992277196	2.3860561155292376934606780973571239e-05	2.80363036301088518577776207191828098e-05	True
14	0.746414480243702019966269705706156207	0.745577235950632250757139844419831974	-5.17836568847881985122214260261469809e-05	1.17795825280437779041385711616025545e-05	True
15	0.0729847659094094319321718271715464683	0.544054888028510370672229799609284679	-1.51203386040573438990044506184122045e-05	3.6295107375312160011467441505586983e-05	True
16	0.0846740404158446902476674465221633911	0.0840393174933321732240495504007748557	7.14599332831414094223519016096858924e-07	8.71803391352612178555261138076946924e-06	True
