particle	x_0	y_0	delta x	delta y	stable?
0	0.348001492422699960522749659368540149	0.0698728446587150754433957822826493902	3.97108746935036799253296688422397225e-06	-4.92953380554705483664040026501617526e-05	True
1	0.848740217298921709321801703144937889	0.159013523676519077296064844288000894	1.13772189420232210243399957929862736e-05	6.89261170596816123570652786870520176e-05	True
2	0.457788522147402014257248091761903829	0.883954100382167332452066743195310616	5.44971229305289378225847050092307367e-05	-2.04642224660164165566331266882065562e-05	True
3	0.0107096859747407142918104456470677478	0.326513456623197404059174711567287184	6.75514708069474198120846242425979431e-05	2.97150413099086883149590229821349472e-05	True
4	0.203968737636341284882909247227497287	0.800060756351498020736281003791910353	3.28974845935015445528523068650901563e-05	2.3160822398068256654158515328510016e-05	True
5	0.838319249429058514070938750908936783	0.498062895347680024909696525599038084	-7.09052955134338298991614125143176153e-06	-4.56398635524366724660139706615104965e-05	True
6	0.914095677694972128397000866642852084	0.91459729561519340974284351146449807	2.14982559688243118674279092122193844e-05	-1.68252943104363248821258604246623778e-06	True
7	0.23667814968966140434977227725799468	0.279683329542836527888478079387220335	5.3556658505876727967750124496626981e-05	-2.82041151247646997367938043676083826e-05	True
8	0.936252796710755968126039121328440921	0.709738174574639500734689192036159963	-8.40344533840577630118561782964649797e-05	-9.6546657623770867975236463146465051e-06	True
9	0.468402896678546479127613407905592145	0.69726188545794238183311463670426787	-3.70128962812906393262060759382207226e-07	-2.38911455053800083480926672999947552e-05	True
10	0.57669592589935438050183702917192472	0.299614938665850838203870443309893206	-3.65993224838619565670993779752505674e-05	-7.69252480410285658721638398793449393e-06	True
11	0.321103786667675120231159788900939472	0.513195699208919435434552356865592069	-2.98669546145223693064356031250749641e-05	2.13868143504749248120392897097833965e-07	True
12	0.633824613277562398167052668485450048	0.59451431835547788999003544303187361	-2.11659430464664007333929287288893216e-06	-2.77605456851564085488701207416955862e-05	True
13	0.67527102108392016905073398540061367	0.96915090436534908922061994336708617	3.35381553227310431855936365993427468e-05	3.926241511912680005035527731970556e-05	True
14	0.746398517413162185300410052584464881	0.745570041429925454757717512567337551	-7.24871001106893078911540584074752262e-05	1.63526046058889048105953797241497753e-05	True
15	0.0729815494785537656280449419219786108	0.544066535316412671405948711164359409	-2.13537210377961658102911559725716049e-05	5.11202599128691264943391821200155123e-05	True
16	0.0846808446450096945871452961898567647	0.0840429651010023203168173869794251218	8.62040287364486631419821223296345257e-07	1.26778697150743079083492721511895445e-05	True
