particle	x_0	y_0	delta x	delta y	stable?
0	0.348008207673654278438419412527100384	0.0698717072551155045049251120534735782	4.7039329200840617129490894840908304e-06	-6.47888912639126860288455006471411954e-05	True
1	0.848742538061133209473925677676452377	0.159007756985218169410739676897876386	1.43112858764551375348016045060206062e-05	8.91198653614056041072581129086741883e-05	True
2	0.45779681067501075635307465388540506	0.88395073433401473226788857099850742	7.05444471651908784780827324498837416e-05	-2.69324701696268670693964172235675e-05	True
3	0.0107226587662491097018581873279672511	0.326521594210581682053238685795935881	8.65545362185152964644516200286148181e-05	3.87163288022387554664212430174106885e-05	True
4	0.203977381935431398712315885038629004	0.80006340561535134457042620882027565	4.21202351671429515150363332706886574e-05	3.04091597606984786527683342668604562e-05	True
5	0.838318141695954085018047504316615841	0.498062720126211272741255616507338686	-9.35889565222688023552716976235965558e-06	-5.82470968350179259115797574898163843e-05	True
6	0.914103150953654414561381252454714299	0.914604789198866496947355794371047511	2.78166750231076104068586332058645107e-05	-1.70168700521476521232996588957061451e-06	True
7	0.236680629428582755295297403071653554	0.279682342216176439436740842238333448	7.028982781363027229621233746186054e-05	-3.68335382371217714066392032439524639e-05	True
8	0.936238775707689966604233935336252886	0.709742391648906156424861813851306624	-0.000107753028722366503690539438616969104	-1.1846142705634312963123882582286358e-05	True
9	0.468393454769079519595675122146036599	0.697257363378099447447388799960404737	-7.4456607125379354756558791900873737e-07	-3.11843279494654360115487339977837902e-05	True
10	0.576697689547900298555056339489717743	0.299613064761984335964491965332490738	-4.77901468010159049779263297405931596e-05	-1.00808640030701511171066975609911395e-05	True
11	0.321099732433904403141897867217040911	0.513192293385940004066820835022406116	-3.9002435314547070034159880985712495e-05	4.09833890442633702067286552490232498e-07	True
12	0.633817327924654963519804947188272432	0.594508511329622655811413984889469675	-2.96961836122945387456241031100066471e-06	-3.58318999417021468304539311755595013e-05	True
13	0.675275079902604617590248315670908265	0.969150015843659774974227405303090589	4.32961971824090338044569475525031738e-05	5.04807277920049180047553858304772399e-05	True
14	0.746383734105289060797253639408625474	0.745563815030520033178276522368933389	-9.31653093355419700636068474804015885e-05	2.08143097409240408078474556619338521e-05	True
15	0.0729785114445935248284342896615422704	0.544077296876921677142191162097113522	-2.77208670917616125962771741738645144e-05	6.61566725449310767194981715833788579e-05	True
16	0.0846868795203513714733771732456006938	0.0840462994145271204541575843445266449	9.02030587355182054460527503087928805e-07	1.69816342487910695444962991196173012e-05	True
