particle	x_0	y_0	delta x	delta y	stable?
0	0.348011351748409798176906990606552599	0.0698712776230090396651023568117211596	4.95529809073180416832949103416175541e-06	-7.30366108171342908611499750607773482e-05	True
1	0.848743611211062147874230595674962219	0.159004932378714505409466011808779629	1.57014688080578677209032400041471241e-05	9.94783812729014132480062683085789952e-05	True
2	0.457800593969800936836265656052845997	0.883949207566361754149258889968743788	7.87982466880323069161138036342809838e-05	-3.03844482486966586620866048460280496e-05	True
3	0.0107286020904396954454192032214032921	0.326525355293076440742295573646734386	9.60810639365940003965116481581076382e-05	4.34214170427164069452630206621819238e-05	True
4	0.203981371771001651236288294000474756	0.80006461179505313950141393365711841	4.67322338567033652231200106424538735e-05	3.42626859104368973976936607294236199e-05	True
5	0.838317646951964227059807049017203469	0.49806274324976545115925426945042998	-1.05772085386849703704674226258087331e-05	-6.44962256519891894790038507099396197e-05	True
6	0.914106617632752180664167480807695458	0.914608311244558765803291439499406632	3.10618461458463209592688869226545823e-05	-1.57257631116488845647267060071253876e-06	True
7	0.236681700265251440858501954687048771	0.279681944380032980074022417169375473	7.91715399843936148484760882983341714e-05	-4.13633149901839752958096693483129708e-05	True
8	0.936232396079428387475061143118190216	0.709744397935737827402541811487429917	-0.000119665867202530289681148242181224842	-1.27867966319257003819736778479759743e-05	True
9	0.468389045717290753776530890262352315	0.697255304028560364413469445701800865	-1.01176007492342409942338427257523908e-06	-3.50092882194932745867035837246405585e-05	True
10	0.576698596066509263645917606541372696	0.29961221221777906642692780516688667	-5.3665265994991153385720604481040639e-05	-1.13438760575155461226403815177363875e-05	True
11	0.321097903448852944529170842834741228	0.513190709965668991820681185959909506	-4.37993370510691313256011893052556861e-05	5.50002708043194723701625716871236172e-07	True
12	0.633813931519787808681497651898390373	0.594505859309689331713971376351712533	-3.47329134238521588617649757485823033e-06	-3.99549854103317040729260827341462347e-05	True
13	0.67527692469667167130483371456018802	0.969149531078471960516817700471667642	4.82810038828818464507854557225002513e-05	5.61547794023701877520572479900822591e-05	True
14	0.746376972987141635516379676197624719	0.745560877160404766081113638448989177	-0.000103615085458534873989259757601761145	2.30090987194101137304679987505471113e-05	True
15	0.0729771422959663560333717414207904058	0.544082242300498263179850533562731562	-3.10193274463617630474901582340087955e-05	7.38908187722075819481928926378247715e-05	True
16	0.0846897121615551592805895914698466016	0.084047847901013781185517554683949981	8.60983792150760453239594215583404609e-07	1.93600851940603692399122957260191744e-05	True
