particle	x_0	y_0	delta x	delta y	stable?
0	0.386689220234103971055630948216200886	0.271745573631827872245740687526734864	-0.00034851105024577711762318102171184487	0.00149397123843353635236436833097988306	True
1	0.0602759356745321059773641833309960588	0.802286533464481932132258003561679947	-0.0021536083775503184341973892662773521	0.00118718159283397645770223137695966499	True
2	0.578151121144311274338383390057922894	0.0909045179255115271282744856346665761	-0.00291998285199305261763365672116543285	-0.000398329450774711530595534967387037872	True
3	0.0835752899405437941265871206655537188	0.459309921343382726516605011279545398	-7.47482339739734731710106061467169608e-05	0.00113576988802463680777550981843826288	True
4	0.405246063773540693778539821967482724	0.816765831767641281894949653592073579	-0.00170815040616444457556551036231382737	-0.000843815564170563676456688990753182624	True
5	0.723643295219953769711781971065009297	0.629211136006678121616709050434678875	0.00426764492139681542071789719814433408	-0.00176947119916459436810142195947748697	True
6	0.160611126418673840904521747440112394	0.0788055798684786503049713575239336518	0.00116736111272300728795818860369339883	0.000221528285229230239135650256264619443	True
7	0.873171263731505328454419297654085536	0.174452081416378208264181158012608166	0.00130222339342601632507513661012537377	-0.000586058569629299010251893199633272801	True
8	0.449432077550852929323707739215541257	0.51438669218157581282491678382425315	0.00245938578770353475337962319160982218	0.000486676153999753097629601087416925357	True
9	0.661770514455706252864931517606240904	0.348223209786505722037257395416628229	0.000598936021884568342447664251105666159	-0.00133024831428209052337682655688279094	True
10	0.793224083323400227063975744195246388	0.913422911174771561104035468272282965	-0.00290915696620224061288511971345062214	1.93187604013605729454551135616824426e-05	True
