particle	x_0	y_0	delta x	delta y	stable?
0	0.386391282225226517207644375054173199	0.271714042706885842778322564746721667	-7.23907333405748441459118959080125234e-05	0.000305998880817744832816486604322629935	True
1	0.0612134388349691753954942111332898501	0.801527748965144808328971454274195147	-0.000448040266787088523068888108981228455	0.000243395933054601208784911190843177136	True
2	0.579144358905642434151625256674930458	0.0917875072654456918484677113563027856	-0.000601427912670955305625042957981255117	-8.06852652893335788407882978356813771e-05	True
3	0.0824416945118997683624772789569388478	0.459087974438942465772970949639144028	-1.31845943243425586657539415903421629e-05	0.000230133714848272774282013945376046153	True
4	0.407275833347355066515230181328095598	0.816920079975355956926979840904376719	-0.000358542655188169181275421913265174432	-0.00016535660449510035904222166265826596	True
5	0.722298506260142642741822592080959733	0.629933526325215945071464441456771502	0.000898765167828851892280149901596960362	-0.000368180238478596594899602533952170583	True
6	0.160699107814560767573845209888668527	0.0778104603080073730666618975531849641	0.000238317511096403480311294008578434284	4.79336317783899210433019108192364179e-05	True
7	0.872588666488185452832484739195264792	0.174138728097600251760591436102722896	0.000264679249199913884728014491259344948	-0.000122416253755595190109950774657045221	True
8	0.448246560082343537864059234380331159	0.514261161277974974885849499827974405	0.00050886560546670907747247174457934834	0.000103195149837834698264101795579101234	True
9	0.661950787580946512615964749791313812	0.34907438768566841299118280584151556	0.000120756572166624692233995544162638115	-0.000272933401612015307484579447399799146	True
10	0.793764145356717174799255861878643754	0.913317992206304538445946212790635376	-0.000605314534073612842815826957483128961	-5.24612269457305739775420989558952864e-07	True
