particle	x_0	y_0	delta x	delta y	stable?
0	0.386337546186137425329852092848917554	0.271718110899989222694349958560446835	-1.58515501593175066137433204351046722e-05	6.99093290276431443809023650956468229e-05	True
1	0.0613885380307373774800520681702009969	0.801406555235428953128476964708075791	-0.000103898282466102028619604549732464516	5.52346281861271952986056727954086961e-05	True
2	0.579313418883154629878312809614440992	0.0919383760944850975135884743122445082	-0.000137656155312380948897544696562294945	-1.84702188776505506566522117702748105e-05	True
3	0.0822223164935549255234162727911562329	0.459048574815395507976141774523429288	-1.00017015888153801081397358299691578e-06	5.15709198278570356176914160321005596e-05	True
4	0.407633335261443338002170661560814045	0.816950804855164543977666868213832868	-8.4597161317340076870125639223115434e-05	-3.68516675126091842627176316587978033e-05	True
5	0.722065590353886699796586610787164386	0.630053438797589043972321139122720568	0.000205836452285901387387124756565869067	-8.38812634270782705545346481201840169e-05	True
6	0.160721141759039930626622047307759317	0.0776507628148790632905158810274509312	5.4097579519911686224661176705799165e-05	1.13161536181622143577882635581187329e-05	True
7	0.872486977438657748691598012505473523	0.174077189528568026622492175820062436	6.04078740844867391244479256803707845e-05	-2.79772897177699255979855982981075154e-05	True
8	0.448046027353721857897515882945022015	0.514245311965800838193850425098064129	0.000117550567096533111278141090453124154	2.41339460521565064100689368795660606e-05	True
9	0.661979558711403098155351454117264059	0.34921651876791530513233633898466842	2.80142033041854212321745545600735364e-05	-6.22476687593981662500597138647483191e-05	True
10	0.793858849056029193273981846518513132	0.913293939940082304499964591289589499	-0.000139101906864604408623339133643473293	-5.31998228388082461704375379191151798e-08	True
