particle	x_0	y_0	delta x	delta y	stable?
0	0.386437793197194150045023638675953393	0.271712232473822054492047388497407121	-0.000114858699199905721976744685627863808	0.000485694971606740708562357238315190431	True
1	0.0610666288636645138394154551678503211	0.801634468975138918024924528733572467	-0.000710018418904367902910802150127478623	0.000387097300504304635943753113028434045	True
2	0.579000241941993671651914773153910544	0.0916582078050427485415237106993519853	-0.000954780591525503558254834668373680921	-0.000128645596183096703258641349079519903	True
3	0.0826274111596828563747751071495601855	0.459122430691748523339453212270573257	-1.97982792695972508665953077696558817e-05	0.000367529561636703547011345512555744813	True
4	0.406970377459826708273448620862503666	0.816895631630547572890143465259650941	-0.000567117243672605326875024954979862192	-0.000264744774236777150987302928374294734	True
5	0.722497436542375411425795875301110834	0.629831207733899709311275727890890432	0.00142463669533024775257677759263019904	-0.000584592485335909821510446966343851388	True
6	0.160681061819447378216754402578726792	0.0779512955672563498080802509221729358	0.000379033175794422851452947084404230589	7.54412200934017322068612627655958493e-05	True
7	0.8726758859734396070187699533377183	0.174192129254685040110877459510661301	0.000421678314642751290522003062521446073	-0.000193078613832545180343103394479192568	True
8	0.448418765769074770465469296463309975	0.514276515035651803476708856808732152	0.00080577947488038076959313769437164355	0.000162877478217776681573596081896464947	True
9	0.661925430771250005153270630133388376	0.348952699923466900714116774754897027	0.000191713439083457856381450495121346024	-0.000433697486080810113513989286959996254	True
10	0.793685027110957419113523158449471835	0.913338813842032806091319629238153348	-0.000959341255773444912474673707227352234	4.56888927048702603768137856591060497e-07	True
