particle	x_0	y_0	delta x	delta y	stable?
0	0.38646569372657541711908797173208229	0.271709894690322865753617197568500445	-0.000140218113615763528050136431182206715	0.000593613988309568537649406587608258451	True
1	0.0609768923549654771756168836741513582	0.801699487262367268891897576595263168	-0.000867087259742427528344279855403465129	0.000473489437258450532981946126618658949	True
2	0.578910908863254778455143505533571786	0.0915765129335527394583548957580200768	-0.00116694174705241184652331160906311704	-0.000157613595784437617278874739612322635	True
3	0.0827395641228011996299224880838330024	0.459141856580365469085547143680252638	-2.33045457749023144456583037284741586e-05	0.000450466797364979868863786826822243529	True
4	0.406781845806054907982434240197156876	0.816879413998826450552449756840368809	-0.000692054233673294821545234992534949013	-0.000325097129181643155277826336055759355	True
5	0.722618691650277433053893065760952484	0.6297662842784789171194120959002628	0.00173902730857963932314146079584847673	-0.000714302198382291659535995402685049923	True
6	0.160669465115346017807184144580185541	0.0780378486811690785809538671808065334	0.000463642749336482793419048794953257255	9.17757887106311582389074242552290003e-05	True
7	0.87272868631785545866368282202289377	0.174223150155054810037009906603362676	0.000516338696095759809817603344916345073	-0.000235145991399697221270333560387975166	True
8	0.448524092641727616292290508546507558	0.514284752237993415395123901722121479	0.000983641051813941255182664026645743644	0.000198465754007839667893900321419746536	True
9	0.661908560147145974196454015693353338	0.348875708458928914492426485836068511	0.000234461236325693363383327170586664349	-0.000530300568050209091048330195304603265	True
10	0.793636314718919397811821896043121004	0.913349589883130473313960723168315185	-0.00117138793144664733813267339022757016	1.53374611625867381473215595305438611e-06	True
