particle	x_0	y_0	delta x	delta y	stable?
0	0.386428337028393826050210977522856568	0.27171250667011404111573554845012669	-0.00010642622227226168672654356757279165	0.000449914437297290120005413439730535516	True
1	0.0610960447335421998598461973868275836	0.801612682888238553403970778371688406	-0.000657886608201126450273548198958573957	0.000358464110372661494266750491231935255	True
2	0.579029299444896067988007937634125223	0.0916843876908634754622175660317803709	-0.000884417644533536326970744723466922285	-0.000119062821739591320792604954843108023	True
3	0.0825900132217904581253949933853613844	0.459115441613863203259844038771484569	-1.857645291629310085061246899575454e-05	0.000340092042351111471908066232214614305	True
4	0.407032087727577664385722175345147098	0.816900436965398904054852505523963171	-0.000525629610911617469860498816028383857	-0.000244839777030952217427012343731962291	True
5	0.722457292879775451074457089681813005	0.629851874474435671166840488211546109	0.00132012972979779206783049901911433686	-0.00054152880278714683085563757499999771	True
6	0.160684660124841617466461000560239459	0.0779225038710718964601606968895962865	0.000350992856789258854241681208581381005	6.99959934629963295635833207852710699e-05	True
7	0.87265824509929529635624255248905585	0.174181285496491508437406077679462044	0.000390345486732936153267926194676428547	-0.000179072271003422239294297050106637216	True
8	0.448383918279960279153198579876520761	0.514273295504305930288392026356898341	0.000746733436511884229239311984601549208	0.000151036680259380872347221407591036062	True
9	0.661930622272787839566786497178612522	0.348977318138401882202110247783332034	0.00017756401999156528848696718431738991	-0.000401669336148250674143993657703584086	True
10	0.793700830884076064100523366139473931	0.913334606487117584411795249647993068	-0.000888930400233498172051180505893757912	1.80351738100804705188040232637657892e-07	True
