particle	x_0	y_0	delta x	delta y	stable?
0	0.386447344281380677061510871194920954	0.271712080313475550344496593264306695	-0.000123315897617100283963368670794206006	0.000521515827988473673051247344238563868	True
1	0.0610371176079330870387773552359506734	0.801656561030924680386010772458412245	-0.00076227110147640308099118338598211556	0.000415759071577254494828813219959327468	True
2	0.578970972055785210693859246930818144	0.0916318610049698738012210599686386223	-0.00102532275645147864706971149369166464	-0.000138308538395572167944167645473250779	True
3	0.0826649778113774550407765136425142001	0.459129531204972393767537890629876059	-2.10030202889718129491027487157566802e-05	0.000395017691856039666043183659491582922	True
4	0.406908269060763898504576680110801091	0.816890872127343554074258046764087144	-0.000608698268673834395497706985111154558	-0.000284794197067320543943661590903599974	True
5	0.722537944226928204368846661351985942	0.629810393341131359136457889432473416	0.00152924720395114926121068902505045381	-0.000627777493908922736710144108575421212	True
6	0.160677524047576325054834008638916542	0.0779804646292324199916221381467100299	0.000407128159438269653732055815010705847	8.08401341685869638695812674872830254e-05	True
7	0.872693698038201604619471840988056367	0.174203067573933674839286775696684068	0.000453095419581391137334892999045681631	-0.000207133400598309622326341422158431043	True
8	0.448453946968779195709178563218682746	0.514279858999797481347209608575653211	0.00086491275988545414185083430362698978	0.000174681722929698847591400237353361044	True
9	0.661920213424900663884831167807582463	0.34892790556030582252405716536995716	0.000205890634638335599675683098078858698	-0.000465849031497883388172407314905642501	True
10	0.79366914841632971191356970339610669	0.913343070020166325289287999672938546	-0.00102988948672485749425163636166880118	7.29589692124885532615575973932618147e-07	True
