particle	x_0	y_0	delta x	delta y	stable?
0	0.468248505948253707610312017269100669	0.658702763659903695181802048796671271	-0.00153727858670308759926679310147347154	-0.0191747347485905813635171903832304481	True
1	0.982993540470091394772072270854010486	0.122781878369785052012640397201320552	0.0038673690160782650327614997888278041	0.00341320676454567060446298838949408494	True
2	0.981077130145364155364304060287511918	0.839644546509940214564414475073375553	-0.0162025790347939637806593689329464863	0.00104613998483456194756299912657550112	True
3	0.270230121250479070829440719891808355	0.908059257667870250648350262421663697	-0.0255185648617679636576329296023353486	0.021505796122531695383208135958079191	True
4	0.685358112433581723071863267192731367	0.878254824935005651094162014352223732	-0.0122979057337725414090266708376380709	-0.0170759470096779802349859416270155104	True
5	0.310500412614324233314898263049364721	0.392894596171673504370147410934628018	0.0115981711881379834116355494696455454	0.0182130617071182218269523598436234058	True
6	0.724521005773711438831736018740536567	0.145187434752055244588575284681895458	0.00180724826090957371401825221647670605	-0.0206005767210144234168526985784839857	True
7	0.485768093354644028022750164980080899	0.0969530079857257953375915198473768037	-0.000902170985478135577745705488793207842	-0.0118074067784011525945599670992553338	True
8	0.169806581399979160074964468646787467	0.622165174386009343797217462504058511	-0.00258264381672229312910943786812779565	0.0111474534661999255664228261980749459	True
9	0.0716035119296333263015294906566251046	0.374209852486754869423727278173160336	0.0142454046186503285852756046901222749	0.00194721959630853710198285876376252011	True
10	0.836490507090824116745044239437206121	0.564453241467116847422005304192310209	0.00393345250471878212119354013589150302	-0.0102193243911528558693146605406139857	True
11	0.242087713026747940459828141102045804	0.17575157229202445223897963326330326	-0.000900005407202945045893442604661681279	0.0229024165391201418396606174173035708	True
12	0.579180909308321505679622389218838389	0.368337750515295644791478408069541261	0.00770626538727167260903024170820883381	-0.0162337065400132547116297141701987812	True
