particle	x_0	y_0	delta x	delta y	stable?
0	0.38480165108993561640792269044062192	0.252947258276550487718519084996834021	-0.000242498441229938510639959100178869309	-0.000607143921856980823560213821255601482	True
1	0.086879471143348952711567960799043455	0.800308052999914420806594216084447772	0.00139890721272936361451193449996274892	-0.000572166419219968959531138153225008321	True
2	0.600650585588291452120759968409615856	0.0851277592969298270346084545723443833	0.00130315786063716925531808594123796725	0.000409457236028706877131194437965997628	True
3	0.0759627563878809349006947950879216664	0.456474187354347883173789828345166567	-0.00126878760936414962842476165684104475	-0.000322618596593456576360783895608592223	True
4	0.413912047617922897268841102182992685	0.826396629398309708153260229026579994	0.00123472389046689261058846097532130997	0.000318238704869818316064667246558359937	True
5	0.721813665261374849128708932974692556	0.634901849666797410650114660458972641	0.00140725959929917604442161682397216434	1.03788584856724775165276565975011302e-05	True
6	0.148605443754973236096987748101017393	0.0843837416158537558504327721730563389	-0.000760959125080183097946573360205369921	-0.000132108162168495366367025395848350276	True
7	0.861037969377522733331460443904869804	0.186528360409449059311858577511881916	-0.00141373003230713070345898707561327534	0.000172175338687256076677478850194538845	True
8	0.417521820872055710069791758896966806	0.509506863141984482039175415466311944	-0.00159029456572337663361629344214244168	-3.43616323521788251512952491567970864e-05	True
9	0.639036590044308666410690299547907925	0.355037679125903094001916209109801149	-0.0010162068681460691999355028391525563	0.000843558043630867166479040525101978487	True
10	0.826066511471279046306500610264266647	0.912286598663616618382535552684865146	0.00140955229903782860581163000066769368	-8.32494798552091013970721480202050612e-05	True
