particle	x_0	y_0	delta x	delta y	stable?
0	0.384752340493465403654934524270754955	0.25332009819539629238835229356709921	-7.32077950725779548892891481932235173e-05	-0.000173870592151423276477949140121497996	True
1	0.0864736975617038145827653239400831505	0.800356686305909073697721349260753566	0.000404460667512067590426365812427808932	-0.00016539528029030969246012068258305388	True
2	0.600210267643322833718912346509557094	0.0852189473562521480015723004985914491	0.000374592412668208683044381938417894922	0.000118299103558305316166959104012900074	True
3	0.0761483365354081478434752453051933075	0.45646416385747750308508749634415264	-0.000363803192281107254193477328273153466	-9.35554195793564267226867804897096531e-05	True
4	0.41379074343512980413536749025396877	0.826259542975252028680386506402481015	0.000359156554009158640795136741124988114	8.89487825382743904524135066187000936e-05	True
5	0.721805570439354847560906605458084549	0.634767951533866617476434687327191924	0.000414163935134024185322890220617404543	7.48923103910913095935086922199632273e-08	True
6	0.148814439902800093443052099279946676	0.0842983586636102916781596790955665795	-0.000222464580583260489997664938598046199	-3.82925342424835488552374681187400009e-05	True
7	0.861325274529283243194447105197090505	0.186318828792135622186748393638071715	-0.000409779085340987281573645711916696569	5.09919421991247173119842974604384475e-05	True
8	0.417966140459251151546997771077708018	0.50960168425332591453544461883689897	-0.000458348954283086932390165224083606189	-9.66100073090508558043047785569111464e-06	True
9	0.639370736863261297159690170494211222	0.354884532470278362093497597269574909	-0.000294780629455362387297473581701174725	0.00024332528725562237758557691871363963	True
10	0.825516416982836451122700117139682329	0.912294677338852621924454726662084441	0.000407160385681656078845414554396105538	-2.28215761380854043884000590326532451e-05	True
