nDim	2
numParticles	17
phi	0.870000000000000000000000000000000092
potentialPower	2.5
excessContacts	3
energy	0.00287843189216209557625658726478704723
pressure	0.00405705999992700185181893711117259509
LEshift	0
isFinished	1
