particle	x_0	y_0	delta x	delta y	stable?
0	0.34800314861555506568877569562192671	0.0699153319953022663888270925565518264	-9.50767105061189466843210422173916997e-06	9.25534675205788847203818320237434243e-05	True
1	0.848731887677035912534586939157313782	0.158950215923331211138524713014132529	-2.38782544737406529587845755948261524e-05	-0.000135295493013656181980811359777495713	True
2	0.457744199938294749546202552068135066	0.88396995868097140686799195423826472	-0.000106629076566611670643059437709424055	3.82785791041679292564947560339499658e-05	True
3	0.0106559141140392346348587966865321889	0.326491400680363668360737803968824421	-0.000135551714053888931744563489011907429	-5.71408775813417217117615332982750307e-05	True
4	0.203941445754566319094748884866325729	0.800041542287921172412862360605140385	-6.61411580226388809182430367416735989e-05	-4.35918665424448408451692880605366359e-05	True
5	0.838325231604629292204934687303196608	0.498104312138652017061036879532229706	1.31616500274999470824919729143069347e-05	9.25164737831901851524021440055903487e-05	True
6	0.914082256397869554847661783418427236	0.914602518221809687019531724768312054	-4.21770065714285863112716100080914525e-05	5.26957220680986219096668673727543862e-06	True
7	0.236636123179615590550605224106259571	0.279707657460507365892967865321011368	-0.000100984347471442270024434876102640429	5.38855969750733687007293969333387301e-05	True
8	0.936321903332705565456197216398846148	0.709749473212764851821716098093887333	0.000168391346963513922597848317531991444	2.14605145359991093766208621571781608e-05	True
9	0.468398589783003013254331286732850748	0.697281426189489691754320914277894951	-2.82202666615231424688513056840957516e-07	4.56746357081851401955356002855330006e-05	True
10	0.576729486816491145591556969368090804	0.299621480020154418905470990019482596	6.99864900025784935148949544010737514e-05	1.45432633105253059330597391896043932e-05	True
11	0.321128563151532467260857836374120405	0.51319481930563349876407028251703927	5.71154748846375168614544143360332388e-05	8.61798433053778419995253987832313273e-08	True
12	0.633822805215121258112115989276831907	0.594536431181718821189732416118582548	3.26937065381900886851330229409452174e-06	5.46785207560836512980821982389590815e-05	True
13	0.675243971885380975192633240559405012	0.969116280036202352809309880120152157	-6.61238517539354789931212378402900172e-05	-7.81423525625190915380474010434463292e-05	True
14	0.74645567446608210531831860393728599	0.745553150686700144417325995616818039	0.000144437167153389061681273108855159508	-3.33990565776816282141638924420038319e-05	True
15	0.0729990307307671628075414367824196192	0.54402620175000835517627768352074576	4.14920869528065978380499193000890425e-05	-0.000100031934027293649960766621324553474	True
16	0.0846845366406042265335578201957455923	0.0840347658654096708559550149351268771	-2.51875860516469098726303915855772375e-06	-2.25748453619245786531383296167689559e-05	True
