particle	x_0	y_0	delta x	delta y	stable?
0	0.348014454220537247474367797310564321	0.0699288379517282467212665001044937465	-1.3350041347851884655274871656330443e-05	0.000130139257832971097583436754915809784	True
1	0.848732487885874528789321831828108134	0.158919567690366128814378512311800502	-3.35245097518661506662445269558225085e-05	-0.000190182071941430682623438541230226663	True
2	0.457739895105436612893420880398723455	0.883970247608747513061136307991530874	-0.000149886300979713049429930950212270592	5.38253897567150376451862576924942154e-05	True
3	0.0106560296617317261133752000081225012	0.32649483240819092062775983864823243	-0.000190370786938885135987454396921774928	-8.03275996644187385564413774108542617e-05	True
4	0.203942767989026446546788656331763948	0.800037618678585261815784691708144725	-9.28984594124007694558595553605656533e-05	-6.12798957863818396318056150688561835e-05	True
5	0.8383253661508868455935607976615392	0.498117760661739745845840377476936685	1.85068588457666626936106732589145109e-05	0.000129919759192523834645854904452017463	True
6	0.914088915250582644465570714168966235	0.914614187901235972737186959604587252	-5.93386478487243610329680661945484319e-05	7.4353108108742165515849077488508722e-06	True
7	0.236625728511642604086720394006897552	0.279714514737165198029037576707018227	-0.000142023080567002628518373911115764075	7.57521410513247082064879401457830166e-05	True
8	0.936324819126019716632331370635685208	0.709758697412958254116886877767020376	0.000236534422330927270496935110958144873	3.01079982560246343148255954752940478e-05	True
9	0.468382947404204989764731710864176522	0.697281868264463257153872388548169098	-3.51668747911406545158939823215042544e-07	6.41813650162646014614810485063424121e-05	True
10	0.57674377121734300219460618618553409	0.299621076751551390579886025537400303	9.83978207185331563889327369811788042e-05	2.0434302783145796621346103344358169e-05	True
11	0.321131243975202133373779730647477013	0.513189490905263006525055370051046829	8.03134022598615354981946418092837122e-05	9.85494440438218292746935303756598049e-08	True
12	0.633811065580716231207686717597858952	0.594535341330753625677361762860569304	4.63035995635698823698411543752585216e-06	7.68088489128022100141889315405916172e-05	True
13	0.675240209847881099237595182399876013	0.969103082663504307407596275570958055	-9.29699149544221623369791750586493576e-05	-0.000109788129610360506924072175168992336	True
14	0.746452875216803392306315974826184044	0.745538471177519221379281620438345926	0.000202936995563412485927105007884677809	-4.69265750232279158129770506542497732e-05	True
15	0.0730001607915755667744604611986146883	0.544026971249220641720521457785955603	5.83352700121721804117469794899969899e-05	-0.000140558836123584599524571278146079559	True
16	0.0846950645970661928086022798878962417	0.0840364025806842716968823231295854355	-3.52701088658784652306457746373515531e-06	-3.17904441136467417318157685771426969e-05	True
