particle	x_0	y_0	delta x	delta y	stable?
0	0.348004827035731567397446752286008625	0.0699174290111878675726358660418541803	-1.00949056367055716777611341888155715e-05	9.82985170837996584905798531571870119e-05	True
1	0.848731887407123816206925890840518726	0.158945276145143881475586809406345618	-2.53538672664299132311184920341240748e-05	-0.000143688048680506467462056793643303059	True
2	0.457743469565475982723132047356300553	0.883969972988473889212005433706675122	-0.000113241944678488796090991658864171546	4.06557012205857730129082958502851675e-05	True
3	0.0106558540917766959514238534044539137	0.326491948776068866190446123403001779	-0.000143940994092399971089261996088414213	-6.06838459525882192683122070070360481e-05	True
4	0.20394165124732020593861565084624196	0.800040925375578003731706251098183168	-7.02348973614224387252284605916066267e-05	-4.6293641148320227124723857664986074e-05	True
5	0.838325175080149671793376268749820557	0.498106453894522475602122031145654315	1.39807227571244522047377192988572329e-05	9.82449645771166778617489213874974391e-05	True
6	0.914083215951274219353730977345823896	0.914604398283192042673928814186341987	-4.47973135237618965522094101006085067e-05	5.60289999149307032379479106485503241e-06	True
7	0.236634346096923880629141052397696923	0.279708717741774073634417678983957704	-0.000107252310258181436216550451411917121	5.72300294679524495134765589782195153e-05	True
8	0.93632229944537522144294293118308366	0.709750949554534849112572881739079964	0.000178823211282101919168714553135386994	2.27886165634151742544014950112499425e-05	True
9	0.468396005259947816089182335238683117	0.697281439153104644085915038716266344	-2.92805809311507363933661444300793681e-07	4.85062966776964939414862559191679419e-05	True
10	0.576731678359419552405673827759192832	0.299621368947385950738621693841177581	7.43316775824320988399612609420472467e-05	1.54455793374177225075845717626394749e-05	True
11	0.321128897231771815200665099716263525	0.513193924871367291153109213717525882	6.06632423372424353533420778891033286e-05	9.08755684451854179190022958888054499e-08	True
12	0.633820851701842856400061023381033402	0.59453622398947591395073580916635624	3.47799173883931083364515804648448017e-06	5.80663918577348381783894788291790908e-05	True
13	0.675243293095841444842141671409610158	0.969114118787924225999333832179747933	-7.02265784746656733195362775089991548e-05	-8.29834477729057866675876365517978651e-05	True
14	0.746455175222871381958263053497442741	0.745550742115045518668641295231659071	0.000153390689237048326761304096620295392	-3.5468204100472423218375023484813738e-05	True
15	0.0729991405245449860259510420088432763	0.544026331393759533238855268262570702	4.40693825318690569712509182740455038e-05	-0.000106229616826590352429065733261897255	True
16	0.0846861130603466190265611817364856434	0.0840350062902685263218362251581275559	-2.67179066351964309612018658427960963e-06	-2.39785600947456335488541762832049274e-05	True
