particle	x_0	y_0	delta x	delta y	stable?
0	0.347993544090147275031489722571558468	0.0699035328780576194055280946359308255	-6.40579324148295133249361062452631387e-06	6.23750052283335296997668740564724077e-05	True
1	0.848731326561742093635475616043099406	0.158977068468395815887223644796722756	-1.61014060504692219450840661038816469e-05	-9.11758407940265060174272923192202217e-05	True
2	0.457747398621822459084273967026157436	0.883969464903355898334479083212079149	-7.18603413242728716273954506882302107e-05	2.57964599002592272466716240967069762e-05	True
3	0.0106556369979127447966524035630923602	0.326487865599066018313836600427593682	-9.14073856718692247631232163060629292e-05	-3.85137896348530967514778302110144984e-05	True
4	0.203939274862733792948309851901758833	0.800044338303450858656329798542627556	-4.45955937488723777568772271711283453e-05	-2.93857377997282281736211685862317413e-05	True
5	0.838324861164313659950394933016778924	0.498091995885329970316491322695886599	8.86915222615773005752929682765768862e-06	6.23848526743458987082251996226146175e-05	True
6	0.914076490180364546048150547210430577	0.914591555528365905649754346210221706	-2.84047963411862675706002033077128893e-05	3.53005621323413305264987065599968639e-06	True
7	0.236645488087550735843840020536830161	0.279701436879210197378829272612958242	-6.80463336970206728170470875218522487e-05	3.63162972931862763017106114200823441e-05	True
8	0.93631893588084728245882934278608717	0.709740791791305769492487480153769745	0.000113533422685428137634553673855841184	1.44730958451520179298844189407751843e-05	True
9	0.468412137918217915528109369295323995	0.697281082397397282355969622368827773	-2.05110324773401922561102666761002504e-07	3.07943314160393355281046398272615328e-05	True
10	0.576716816541406902339397676881654016	0.299621773793470687165804230838947724	4.71641351497951743008144280510515484e-05	9.80644687994721958589187116488601293e-06	True
11	0.321126113309758019017445440714826618	0.513199404593174307543172528688039755	3.84861974079227340144248880967963399e-05	6.36083792546506221239523768959533491e-08	True
12	0.633832847503625763847887710653760488	0.594537158281830930476004200992176448	2.19186233693691227698116527370886913e-06	3.68677394760438026367208397523057001e-05	True
13	0.675247059233584440819934978845783768	0.969127904836339805234256072005275079	-4.45530462082949799084660701385832881e-05	-5.26768288849539049417053983071333581e-05	True
14	0.746457529207454172458017280592658027	0.745566166049181227001231003438212963	9.73664153773520557557365039864466325e-05	-2.25104108404207470406274679707832932e-05	True
15	0.072997693314418857225302696605499335	0.544024943888715929317411846931085361	2.79595841781644977408084512839978335e-05	-6.7437820479744675490782959369563544e-05	True
16	0.0846753678623457531213808138841650267	0.084033021029557238476203907551451632	-1.69986613832955519214807374202890626e-06	-1.52036086947757447661489740515785552e-05	True
