particle	x_0	y_0	delta x	delta y	stable?
0	0.348002665656525944171809895900829647	0.0699147677821420080980359048525150236	-9.36086990168268188638166653815739595e-06	9.11317169775685902417823914774199796e-05	True
1	0.84873182259972252623529776498707124	0.158951410053670271576688487910368873	-2.35113966609922661183446073815733606e-05	-0.00013321620285704837673776678190253158	True
2	0.457744314789841847187887092780583834	0.883969913630054084519599244810094065	-0.00010499009170642637040797794541667774	3.76908136805326342616332999622029685e-05	True
3	0.0106558633461398486690250882140613861	0.326491220938479393186457056274590444	-0.000133472404337974193395317479844913869	-5.62626415593851827256716246711952949e-05	True
4	0.203941324625938243027706634180838456	0.8000416531177030524962563929212477	-6.51258472467463860842174374766378441e-05	-4.29219549831223022646478326788500394e-05	True
5	0.838325179534474060502059935177694314	0.498103734079746833148150642828160701	1.29601372144298572154021608668130542e-05	9.10983579947072138075548607198194643e-05	True
6	0.914081951986808504192595518585437866	0.914602004617376259079749845386238899	-4.15268849031903242584755946284920118e-05	5.18790488111303452527618031170184513e-06	True
7	0.23663650356028705022723462415084813	0.279707351167410223499535733513434737	-9.94309975670627817631243612484150532e-05	5.30582424478396911534474344390326628e-05	True
8	0.936321737337305214423476633126803838	0.709749061146421648990298048492388733	0.000165808802571962252001943894865603716	2.11323046243924916896451980658144932e-05	True
9	0.46839916987595394256352574252298212	0.697281382828330586363281080614930314	-2.78161117981752477940885575165370507e-07	4.497421167599583037950911452702873e-05	True
10	0.576728873424810683859051226217151951	0.29962146718065575647587240895710203	6.89117829355743258951370356311339107e-05	1.43206594728921927200626908743051108e-05	True
11	0.321128414172239951394006009489874351	0.513195002115008572153837349853882212	5.62382629739836034710543180987593509e-05	8.58218394657070945975415200249614225e-08	True
12	0.633823227216590240683258761222812224	0.594536441543221607251421801986612305	3.21909785456100568574770590727502296e-06	5.38402684890638165319804000741132081e-05	True
13	0.675244075559326564195274248622643151	0.96911678012143739361437542135580633	-6.51065392080301627521679198949067141e-05	-7.6942452480962848664043747401151395e-05	True
14	0.746455731327966291384758761913225687	0.745553712988410502656605335754220813	0.000142220907883587293542469220687641392	-3.28856972195479487332098163756295162e-05	True
15	0.0729989366366130159872498880006398804	0.544026126325148509802365904329511542	4.08551614993682944487009544092113092e-05	-9.8496117385556869490874166043131235e-05	True
16	0.0846840780007706858157501833117495214	0.0840346640300881239868806681819658385	-2.47950801462655388617415492006805436e-06	-2.22265196753530986455328175265820119e-05	True
