particle	x_0	y_0	delta x	delta y	stable?
0	0.384836854392689813426399685238953277	0.253347544090486270182214159300936272	7.46506489460114479207444330030437604e-05	0.000191264263762626407756692186469506744	True
1	0.0862637195379394168525554569739688438	0.800488274391329146231074581856958736	-0.000440976957402554975731499542341093449	0.000179856210405229769502807320685248693	True
2	0.600031804812081241661340691592074539	0.0850793189531863326054211302011275223	-0.000411939380723092763777072066324899627	-0.000127481044995060847405964724733553315	True
3	0.0764182403171243795003863153697712744	0.456550438545852087609432198549344312	0.000395197090804301308557307324896391531	0.000101477281323984029702040502928274137	True
4	0.413519314699986140420754782549690694	0.826229599814633157052274813226482724	-0.000387066272474267423059898287337088873	-9.9720604294299453486914461382990057e-05	True
5	0.721449683962086820004357210650362387	0.634812062601769811168095119705627222	-0.000428511762385149581254404481457531049	-6.59634552843267334663016174435033452e-06	True
6	0.148949368813895985587063134033928058	0.0843620387921816259579093088933861652	0.000240638566651057050492706445062335341	4.05098727917373029269784681425820679e-05	True
7	0.861602822403920667333816755510929706	0.186349023921259318846139880589550935	0.000446003441112174891766961303485256029	-5.3329085224549595564548162048252089e-05	True
8	0.418222112742787617142095856467859771	0.509578709956914466383738763976330251	0.000496272683272990881086789653979216538	9.98944773394945776983059764661459154e-06	True
9	0.639519474239536084354265322781709148	0.354719074374726077613349455176561624	0.000318202666378781737210920410295283917	-0.000264288951214544716728344830825156648	True
10	0.825352165529340431668231668427431509	0.912311704392787627674139500984200593	-0.000445280853804167316150345268415426137	2.72212125056300423201686794598152114e-05	True
