particle	x_0	y_0	delta x	delta y	stable?
0	0.384997881005521370583145301439496877	0.25313494883532990945509912618727071	0.000150541637265467081360421406452654581	0.00115346787381976264692810948805486128	True
1	0.0861924826496092156774470098695936021	0.800675808104662860960820830313610655	-0.00236207454257286910337268820174990059	0.000890306378892664788437167270454769012	True
2	0.60002719344080951410449680324497955	0.0847782241944671350448020195786820355	-0.00236630748335764260011346747556874547	-0.000617240796333774355867072825957005764	True
3	0.0767368772862166592394133754619678899	0.456700991887369986970727630312238682	0.00217729099246675952244638201674316579	0.000457675558442099457016129517757136337	True
4	0.413147344409756629824407266535139826	0.826272555672565420059024389150552493	-0.00188958425195816144804801675601071312	-0.000653685325929713844092565549140729835	True
5	0.720869635952782546548495819582677415	0.63497212668182177676447682390104324	-0.00143561605240151661616166383694027637	-0.000293609594755291235441676662752562632	True
6	0.149022223689963901539717408012589168	0.0845280992470858057318404953084063247	0.00122931212186699974212220107012778021	0.000113470641944020229772609079564933249	True
7	0.86186349631844623619592380373518079	0.186548790380399350273305312123142061	0.0023527349704245293637806510985892828	-0.000194556015374042071749988608971330487	True
8	0.418327713842757558431616682890790029	0.509473827216174779385451400327672014	0.0025965633902492140826233907505285381	7.00295231786116574079827566949857243e-05	True
9	0.63952229704399213017807910563231621	0.354546092949586363995629153462654163	0.00157927057517014773686440434933403983	-0.00138510933673262856421623744600386111	True
10	0.825454030893063365258319634715477388	0.912333647495719799965107197387828813	-0.00243023307393285037823296649919811122	0.00024237472220542270771459476688706475	True
