particle	x_0	y_0	delta x	delta y	stable?
0	0.384938483205708061740697645410100063	0.253211281607259096764324820256604052	0.00015407798786879066962884976083687523	0.000464672898041095599432883806539419449	True
1	0.0862215954477411713296880296710205237	0.800605735425066257433367683166866337	-0.00104842980150222823250096315237368867	0.000424507364429494429833905899152073351	True
2	0.600031807951797229466638463433619901	0.0848890841767236569822226373925269449	-0.000995495374158557465358199783603085563	-0.000297495351958974771944536507634994216	True
3	0.0766178780566193295236372032553814304	0.456644985656391633074222694617956824	0.00094164800405373509662212375677859927	0.000237187668607861684606026096526554131	True
4	0.413285292995447991866991454494768682	0.826258021482430014181169403834341873	-0.000900862545344074581601017619485139895	-0.000250965418843787812286760536103394199	True
5	0.721083057283446123546101097149181416	0.634914027423492420178056975731697148	-0.000926397943682214358797769063115687577	-4.32423062032968072243148122570972814e-05	True
6	0.148994087333018061002354377986266496	0.0844668797791489617864515474441917707	0.000563345310022379261676276131908434265	9.01186998704436720971630114808926073e-05	True
7	0.861765329604619883065735986623703957	0.186476245112745036700436103936415417	0.00105739989798918210904144398056166805	-0.000116974086826690334474856069381872983	True
8	0.418285369710532539529588594805372577	0.509512244522974712794933038411391455	0.00117149788669563441616965410727604147	2.29263701854779006490791043542827197e-05	True
9	0.63951869939908196140836597869078985	0.354611143610203127665519082846289842	0.000744386489297158089582892693528115943	-0.000625744098799543975535770543231085547	True
10	0.82542023310360298123739955566191305	0.912325406341887425194437643912252254	-0.00106393701988228385834597491579885596	7.49713152672879711761451858044613926e-05	True
