nDim	2
numParticles	127
phi	0.870000000000000000000000000000000092
potentialPower	2.5
excessContacts	35
energy	0.0129092315248796483277583784335336676
pressure	0.00306974301947163504885927800583547457
LEshift	0
isFinished	1
