particle	x_0	y_0	delta x	delta y	stable?
0	0.386402852778087914391393719816904924	0.271581307082473979564198809898147193	5.22975016688479003645263912029785488e-05	-0.000295066199534622902091529035811750084	True
1	0.0614279503570031680863880422569715785	0.801354791988695277780185029216082929	0.000471272250347202327690696122057697087	-0.000228126920171018494949565885004813512	True
2	0.579454375124834830746160620076440275	0.0918927838648141999366381909576396415	0.000592393218957812637559591330700468951	8.43046062348498592431465668403204919e-05	True
3	0.0823939407104696870775858883208377441	0.458988062963432300063686734765006822	-4.545492989339446103317373265004279e-05	-0.000205152514290988925464502922071064719	True
4	0.407569647806801748744548180552091209	0.816972531945198878442733306119882291	0.00041122157845250306837137547940418025	0.000148399116358600784407085439921100037	True
5	0.721817987276956563350691989185355387	0.630162832946306532287116785566093923	-0.00088081691831786439740033991012309386	0.000355490234666578628524251806671869374	True
6	0.160605794593910017510338623622369022	0.077685846704084769328876765435872626	-0.000225288326723389664458909469395524625	-5.16519401373629304453713729161878304e-05	True
7	0.872447618012570802260892883671288986	0.174179815889921157414053994679959719	-0.000261516981557617329850906104150201259	0.000116622995777742416676230308880664926	True
8	0.447970341161661527557922043449548066	0.514197755782700969799751127403096896	-0.000519750830369209252756095829353405684	-0.000109183425377283204592992068608429	True
9	0.661940443315834564508606940578991737	0.349259154881833353449930739647023396	-0.000127852806527639791974070890366876283	0.000266915421906129986600844934625396791	True
10	0.794037028923382105676593070565052232	0.913333995099703546849185680821844156	0.000604436863050001967787868876983582852	-3.45065261638236950658544611931909082e-06	True
