particle	x_0	y_0	delta x	delta y	stable?
0	0.386395905591611415076267370586266634	0.27159308830448921399659486612207961	4.8410478911198019977745949831260226e-05	-0.00027279261879875539266247685118036489	True
1	0.0614294793054808593876400901475047355	0.801356819963818425629357593575219222	0.000435753386492950923813809383990357093	-0.000210989441455766447737203048884833864	True
2	0.57944640034597636783872167774635178	0.0918998629733984155289795658780392468	0.000547733141462565905659236780785678999	7.79168882724486268588518304440374393e-05	True
3	0.0823734641104531184940438358730166721	0.458992158208367834997240398758627051	-4.20823310341107940903703848439428127e-05	-0.000189795286546197845060757323127066749	True
4	0.407583469414083183603528805000721618	0.816971742600695630156194227035492953	0.000380144427358252765845929080881464079	0.000137124649052518793401131262459376852	True
5	0.721833837860373585035585231650898997	0.63015570388585326406527148011366664	-0.000814766650770956467858144499512594322	0.000328802408645518917615089888769341299	True
6	0.160616137815401995447366727742009237	0.07767984131944185207398544090118945	-0.000208337349451157095286664975053426495	-4.77624285840467976928213481127519485e-05	True
7	0.872448417887973924188886520234371775	0.174169369383974702288374803793404137	-0.000241895359325596577517298355651220759	0.000107708330330800533780019031257714221	True
8	0.447971713554781221251794058836100793	0.514201565032538425882730171833670225	-0.000480459987040455587764660702883223729	-0.000100939529764138793619373774795580175	True
9	0.661943827691684648414937001337217042	0.349258468574363836892491048240668619	-0.000118161189294797632768499997778100272	0.000246781447613189273286084210322647058	True
10	0.79402440090730713143649760890875193	0.913329519432048118832574844207686864	0.000558875595551526198504594441892684816	-3.26848893036002656925880859011813873e-06	True
