particle	x_0	y_0	delta x	delta y	stable?
0	0.386375060313970653688284633990309381	0.27162840710733931225399811375246166	3.62969102417090826821410371499018509e-05	-0.000203405844560490875004020080414901734	True
1	0.0614341964628557178313303481354296556	0.801362918770243046465200960881625382	0.00032503622173922005973883194512494143	-0.000157524929325205789322437710439867186	True
2	0.57942254069048905784735015532177509	0.091921058968018783812796511062337522	0.000408599359035233654622364804155555059	5.80639306776298660226221611949272778e-05	True
3	0.082311895937428156879359346104602481	0.459004371719094409259427467677166012	-3.14022288399691390915132755758792207e-05	-0.000141855275769764609641569465867043636	True
4	0.407624967993187916677661002849190497	0.816969425155056124794738203035252563	0.000283305206681724444344243512077599473	0.000102140537884977882494960443769028175	True
5	0.721881313594629185833073485882109369	0.630134315102682127965660606781436475	-0.000608539625944821515451222210666534153	0.000245556006542987730691193888330898107	True
6	0.160647146677103251558340806256450715	0.0776619177239302129012348240891740347	-0.000155483175409715808305933444715671221	-3.56018125297411015665920780869835429e-05	True
7	0.872450765998504543624569700833280488	0.174138007346138991370804062332064696	-0.000180643589461223352992156067775271539	8.00794642002230172817510311968073315e-05	True
8	0.447975823614236223538581695348056132	0.514212998579453672013353581189531442	-0.000358074122746121067903256041247074115	-7.52268037098927322301756288735556777e-05	True
9	0.661953923067443468518200591356005538	0.349256389375788746211059293672233774	-8.79774826583204780980951539614775528e-05	0.000184084424668429526660730610353506397	True
10	0.793986621552321751628884360246525005	0.913316040607283299049568403007466151	0.00041690441874593593020784848008744304	-2.59720379852084503002174310190145223e-06	True
