particle	x_0	y_0	delta x	delta y	stable?
0	0.386354212687745493889484982556791542	0.271663715212827444274538078261133025	2.29114475414492495143634125493206236e-05	-0.000127062026681000466289242813694800818	True
1	0.0614390950854656875032141519959025391	0.801369071918976546413961667997507878	0.000202976520231214753119714135253983096	-9.85717501841192533883313586441155269e-05	True
2	0.579398757248818718827286155597101125	0.0919422001149819463652893871423669512	0.000255357401925410135370134338291472432	3.623645470811873399954547642339422e-05	True
3	0.0822501274217931947285687373527196362	0.459016501273827234280729079371004545	-1.93635777368646023747432294731752346e-05	-8.89362326516025590453483331697744012e-05	True
4	0.407666493084256174741076831754556879	0.816967196905872947799939525054228911	0.000176598781613641467268911567331095037	6.38120143647343897148789748728638758e-05	True
5	0.721928708838352140822312172973933808	0.630112926252404112702668783007659564	-0.000380750376851278724983960631563853551	0.00015367400774887892310294787286704383	True
6	0.160678131997730871383631833983562623	0.0776441636804015166508599792960722869	-9.72415847738753743037673575068284911e-05	-2.21901569325133615876490073469004579e-05	True
7	0.872453050670372728336299629216991764	0.17410662808663269293756697872981699	-0.000113010833694466938216031191360665464	4.9875612402089078605546949043784281e-05	True
8	0.447979950583979224046332185270888236	0.514224462977876888734592487116005942	-0.00022340856555812571122850514865398953	-4.69129350894708515372992739711842479e-05	True
9	0.66196393473274196363544367953155416	0.349254282301444419393184958720587521	-5.48008702543713503974052127147827577e-05	0.000115050431112195241055472196842843627	True
10	0.7939489839670886550799572772042558	0.913302501714465726903884457253254026	0.000260495499270837430983268365289616001	-1.71085507239903405255546276413328781e-06	True
