particle	x_0	y_0	z_0	delta x	delta y	delta z	stable?
0	0.396320497185132564424190974217342369	0.634719414179121376600352990605745497	0.0327200959236626715388494273247829443	0.0272343305401966921821489445122771112	0.00225986064078710046331667894488807536	-0.0122157633146210943240568885192308544	True
1	0.701519025966966322080324366378503248	0.35092346125781920213890036773700916	0.146694324818767537212611169948232731	0.00185947472540365874406110051089959379	-0.00713917917899823956396240287337455601	0.0349126016828918380573297024637193348	True
2	0.659802771196858918533209727175305345	0.708709344015379669392083766557005187	0.395689361306013784216212152884678307	-0.00877073711258506350029105843049240307	0.00697976520544594275133642113056476291	0.00488559698222726010677335640473101759	True
3	0.990082180557751092087126229762850927	0.0637836114446164475951842808854297034	0.343226072723046361427402818354394182	0.00193381989879264853063041955895166381	-0.0092416267393847308242635913161540092	-0.00724075784168146470724475501984230564	True
4	0.922802453428056702148711697341110469	0.751488263675055592664026693559233955	0.0317803830369810522444605818393908587	-0.0286852453964656181804592855704579625	-0.0171925237061042488275927398320832891	-0.0066545649059383837873322268128859867	True
5	0.0874288260111985059109620242906374015	0.272483998104959350878941475222796523	0.956949970853115409900189703734498271	-0.00589493693924280703330844269533163196	0.014444925753852322321029443219253891	-0.0012353650217778912922295116620828154	True
6	0.0904452326723845617328266280343270169	0.508168425121927953901692213692960641	0.342731824293354270413414772370899644	0.0230627539424360850791037142165152983	0.0125034214082965613934848560135475464	-0.0117097339689352298952621610366866749	True
7	0.774101299090607914687991951058934094	0.00901841752903872605389364572050034954	0.716836129492570756149230099155645517	-0.00155050745939781887558082160667653069	0.00403903527134035795843657294980637898	0.000798631994469122142201146029866824895	True
8	0.821946764705214795884719168313663486	0.46379091142123416811937322229659403	0.698196457991722616568355867177053251	0.00760839616988987927107145945510125983	-0.00778520245085671112487996327418693351	-0.029465758963722021611875140549792003	True
9	0.427097344727524633182362842158677197	0.0572340413502420527595420130221558217	0.945369403889726594390468208831494642	-0.00270820274667522877442681050419545782	0.00955489024452797731131999714074203429	0.00815808168488671081217549537360757163	True
10	0.173806394029704954255429810165957292	0.801557321850382252541766010521859203	0.664500360958740946618082335306376186	-0.00461486783352844144044721667439812656	-0.00199545322767405091335231127562642786	0.0119436819488964575015580533192035391	True
11	0.387091137847782253169176928896402713	0.410458571792972719477840679391806609	0.643013186690957110063619501938442985	0.00149941143570724179243342808383627197	-0.00156246525162107726783906564038195381	-3.98534413493331321398575100278328168e-05	True
12	0.442972893242016782609752048001671631	0.0619944442368311968292319776554978209	0.39139867354651771501157039409699858	-0.0115227089977621129216678079751946618	-0.00531547564900284604646462067429954991	0.0090166326608492939735844488502160593	True
