particle	x_0	y_0	z_0	delta x	delta y	delta z	stable?
0	0.383257925914276285833476983855840899	0.579352485963987288477716360551619924	0.0522292796451857057468643733734217597	0.0300255572724998946462307950540583831	-0.00517721927850467848244264982170859772	-0.05079960394267823088274157326520247	True
1	0.734082452258557128170679458317421688	0.324821302237609587277038539524130288	0.140924355792759483825183514036254484	-0.0549707182593103942793717164199500371	-0.0422866694778665837633506944760971405	0.0856775059268479887936740761560687447	True
2	0.646492559320708106495879424437283513	0.680493318663663548165344920473486007	0.39315381114937537862434817805258535	0.103256741857853721779050874747952507	-0.0071519772111694098597011139854864379	0.0559216977103713281997298100917813815	True
3	0.0444563985860461993642285862303433166	0.0872550935155510997580292638606525191	0.3506492044976117437651674853535614	0.0307550684856567487895635571807766937	0.05002753084907442919086459943120758	0.00481347488609958994832214764196775265	True
4	0.856948112405518427807262049410262467	0.812280079427550281662086288222752662	0.0392844419584529441314888342925617641	-0.0204362232334665684730047858474052819	0.0734269638457095714204925962456376032	0.0147040928834707098830162785069805802	True
5	0.0970351992152290366238611298017776933	0.226417228144734064102512683898547045	0.924765591179326712766693198576647974	0.00235443956172361818805537035604313521	0.0174961668916254956870098808787588099	-0.0310453227735394448425972322378824134	True
6	0.063788886954089641662264243937552595	0.560766324970611935315668032350085875	0.346816728002500978788394002298700171	0.0393536725545084065540204354932059744	0.032267785760687586810541107974412827	-0.0733785155643956466136139472962790004	True
7	0.773409065953400239944370971575230236	0.0282852271122543168660580077363833896	0.666302513634005522663312499448615585	-0.0233371440703602454796843226414160027	0.0578587523635500673980208533557625965	-0.0259361441627095250373396106682297134	True
8	0.816584790225374896912804902607986059	0.489765901045750790209678007200023803	0.724595214123439762969302748844195479	-0.0379606321469115371960703323709065925	0.00753318038283689353194734766638842442	0.111137614794578704052116707010542693	True
9	0.466476994965755271259606772159087291	0.023819216655119957003299575335502476	0.946638523964083258723503643060963482	-0.020757448449987233752786648909919757	0.00313498181141589962533167829724361667	-0.0141833821791778695047286690016583881	True
10	0.163865672207438937196766945297527238	0.809329077168859815316851032870430413	0.707263788265521485774699588361360852	-0.0425620045962328814815908773767726986	-0.0236332391828761865994778551503892104	-0.00445190260114111136192672256647967733	True
11	0.381232444601603018187755004646667417	0.414722357719295106818106490759224543	0.63231091270774466504674769357223649	0.0181302997521040521754341916831166523	-0.0168898942114549173158550983216494012	-0.0625556664532874648255074564905346387	True
12	0.449182707566334081180832326406011065	0.0555958943572587916943162370307735896	0.382738029301556706621004648652345373	-0.0264520224812978165922425733491866566	-0.147758731033049329700366252639721859	-0.0111407270221778008542646195526952333	True
