particle	x_0	y_0	z_0	delta x	delta y	delta z	stable?
0	0.398260336879851317935246132347087773	0.636609811300974819119330794811640011	0.0305397892667548168832197820508510096	0.025942892970553165350698857640826823	0.0022405309524918661002949577733337868	-0.0118646186229477597011716894756056106	True
1	0.699622175845091728353370600120433981	0.352203962900338690990007465787344248	0.147245883697032748628645464873557166	0.00177137450404902225459078370276685067	-0.0063363495905888029684756272993377555	0.0332048602623321735307980180713221962	True
2	0.659396300576105696068711797673993142	0.708406649037477975920841697681087536	0.397458413822841517432572664120548483	-0.00868074965918279251765205778161883574	0.0065721237274224770745435098890686532	0.00443822572751025836771548454628539143	True
3	0.988857867794164745005103466773707101	0.0644501787653016360675886410176824866	0.342804283929351662875085833133751379	0.00143007083077943082030385518676031249	-0.00822493536942318819691413022312132399	-0.00662355633078975141133361150268274996	True
4	0.922826013119606253069569789391395002	0.750975143289743506663791471681373225	0.0319820949567484018897058679958557024	-0.0261391536898207168112845325248975107	-0.0162152065540188704691310529639220868	-0.00616481015315168252231558663813495355	True
5	0.0876460854766313304596511885347326772	0.274233576669529512020087360690178305	0.958612270275670420147199671221545474	-0.00611317874520412229474108191594242739	0.0134932042716378327420737256092320452	-0.00143634945151159373982767863918916455	True
6	0.0913884470793710916300667975274182198	0.508195664111626180731715463283462701	0.341824524940809338112182131239618037	0.0229165721401028237021073076220689773	0.0118887703564049162341985405323013412	-0.0110539920180083909144030915709978847	True
7	0.775214706186084155519524750337826424	0.009145980893872065255933275910061142	0.718268203754368230184156141272610851	-0.00189041671519220679120732788884849545	0.00337275065472725519594096142279905069	0.000993333067958856457910419378150697226	True
8	0.822478738661960544148945958087614264	0.46246514889711761958681187285966466	0.698034767022229186784932815725396248	0.00726174018516417964081635639051401452	-0.00760271168914364993693988729841641666	-0.0286224036141307778358247582843266016	True
9	0.425514686427808794237475684160600346	0.0569849796433831957316417601834004566	0.945451792471097460677824753208062919	-0.00289735822796891180127666031219527907	0.00893714442306349758465289378687361166	0.0080117470883632697713429651599623607	True
10	0.173868970204457951973154121785793271	0.800386399070286268413947205806179191	0.662870116163836306997849273627026255	-0.00433469562743084045596752125177724968	-0.00180678280673892214921478401921743795	0.0110553759336409865898659644101021934	True
11	0.385930548614249766109179991429152252	0.408701551475293190723258295660796079	0.64271987568010577153831906291918842	0.00147878565221255875321118466743269685	-0.00171812149956046544324242262244349566	0.00040877110602795496453075926834037753	True
12	0.444354717479326400142404499408526442	0.061428590289605093201027569452997717	0.391785322357105856394211678979409091	-0.0111720256331620443001224631615596755	-0.00491626393554092087631560252728558095	0.00848870879042416281110402724855144279	True
