particle	x_0	y_0	z_0	delta x	delta y	delta z	stable?
0	0.3448294603845758655333599621599726	0.591050101236527600919542167177449088	0.0458736139942368119342665392971811821	0.00720657676958419427084559544742236076	-0.034880724373801874141734491445584982	0.0249895551379002045370734693368022006	True
1	0.702101389045504201853356198827104562	0.343808912191624563681227457952871303	0.107922106309922474206225923281104159	0.00624005482671835267605921403939344445	-0.030883870311461424974683070690172585	-0.0227444955233548385649712335621383039	True
2	0.644448152627249695800315294957972852	0.730263119836925407268749515950927307	0.392029112627935331484342704347977016	0.0010583929150007336572998292074709649	0.0130420017129406839851953904386126347	0.00158002363322891457958943565877962874	True
3	0.978803123304386031877316049709737412	0.064494797836766279933264035826217647	0.323479979945541419887653745073883472	0.00170360287213639337691551363659429209	0.014728261356614363702112826100644297	0.011417119679822098040736131364661567	True
4	0.901220050633531204220180202534166928	0.760871620628913582993056456591518298	0.0217412838812026434521160282941715443	0.0258323846834683972105243436751394102	0.0256108200805506464534849927903650434	0.00451454678782750114976830290765461618	True
5	0.133784219953519926199684410724513724	0.21256087175649318216519235448609024	0.928080695442331272481144122330235494	0.00584176201319543009043422728858599345	-0.0148841842259476964216322260609696759	-0.0108785727246907482155748959450570277	True
6	0.0522033277816797874481289707681923144	0.505753915778598219681154936077751517	0.347312416012540302946586518022079584	-0.022045690482373845694110398346907262	0.00466537494200957479812010068208148472	0.000970991719416378048564598240014078399	True
7	0.768969950574818847590576373297992484	0.0430537840197976600766865631698358351	0.703358348511206882646117090383226045	-0.0150130107603182169085580892946961523	0.0137005928639965703380490632956671709	0.00457489226171689727911557357580203422	True
8	0.845324230193436377271876938744683482	0.477136107970612169498781342575959845	0.710539287127495191830102068612659728	0.00536700380995968817955233454532069486	0.019309237186434628143358552207372608	0.0121206793676768609888963560807910376	True
9	0.486254969983546942844136313989283061	0.967999093297414275472774792188231386	0.0143322456069313094553996677002943283	-0.0102552884742348731673533602052855788	-0.0330748915231689554088883387738762026	-0.000120549426111151237333995471437170399	True
10	0.188519090505448134430297388384130791	0.831966454920347841922529255893617131	0.665987784723240589856698905535227047	-0.00445729174292983243220539750533535395	0.00211646160937587627011346629282594621	-0.0170456468429069896787541131192902182	True
11	0.392712255363734346526715375258104609	0.452390040667382676371012129154001652	0.638047116498853933102926700016539399	-0.000699605411046146061024244622964864986	0.00848909453456680896513063530509135734	0.000927690022250583049452239419775950068	True
12	0.436930648170580417262538089539601221	0.11374423181505788210522722138714093	0.406966602771502694590059949037744074	3.03852478650425662870410342567361036e-05	0.0117447954668269286168524101088541195	-0.0114375216382165924521905129092738255	True
