particle	x_0	y_0	z_0	delta x	delta y	delta z	stable?
0	0.357040918749194278995929150513938677	0.590553624242715773423562548873645023	0.0417924311595408889802272942180390441	0.029243138905751436329204076334669961	0.049034174040898497828643741528619634	-0.00670770759588520695463899657452731961	True
1	0.711392644012759684275672613187640398	0.352683023404035121652759962021613694	0.123796723311697778982389396103014353	-0.0180931464585735456224986731378756822	0.00392738229080695406903351871956330934	0.0185994052174100109101470712371015996	True
2	0.650067007486854995301720093364395646	0.715754050032875411912876624849771237	0.380107890191136842535865598201621943	0.00672426666429537691179451093819359191	-0.00614386085941440108563077670516312816	0.0195855811768380968348400027524207082	True
3	0.996138304898701637024592163400258326	0.0801105276368667908157717454773056411	0.33836417909957186277552662363012712	-0.0136620284478097986543157465763643927	-0.0198688988587909740627402292053116522	-0.00305896856226625271901550419141394663	True
4	0.921558737244068370427153868352733293	0.767462538776931672322262885026529535	0.027019150328024630425057391766338946	0.00367324141621612715857273490127069735	-0.0203580357733994385731679480467633505	0.00371329637770368018499822702082008744	True
5	0.105404201565112768975164492577418649	0.216778070239283830923574494762953304	0.925254292979210265528390033540075898	-0.0139621275335959361616636325706124116	0.0572695409902602457842553111629371423	0.0364120885157284273748804979850054737	True
6	0.0622598798230913512046082889507051381	0.525846647312415597643824668932998231	0.353389144481518289862464011876406919	0.0247608881483503637884655063071582078	-0.0270777243560456109586718714235755726	-0.00821980644021424609877696474786987231	True
7	0.764661173002310861876773924076147976	0.00977862733132625681675342260093645401	0.701919526331998999046128037937454749	0.0187277415117521432361278278540189904	0.00483474212104366031170627799794328023	0.0151518021192303288688257376479365092	True
8	0.825109755887977029655133058455006912	0.469616011052360600973045269634607027	0.707499609275704510246003106776252629	0.00125253575817660068168747400074073514	-0.00462230146558329889482019491568112566	-0.00690954543793644408409035782466707668	True
9	0.460598976015416574391357994347085957	0.997424401029740137533843253360128713	0.996920428781938697329925977449695951	-0.0307878142750898862918428014821686921	0.0531759425376857012931235932815097828	-0.0516032355314849077934581672340517171	True
10	0.185932237233533273319891235243799508	0.828519524999800694088026043136397669	0.667789161604898214234483094417000222	-0.00743472412841042675299828303595445204	-0.028510012678392899075106136657173726	-0.012295278873146224277715531586949168	True
11	0.383584061309586039289227025068723211	0.442251281787277587848448843917077983	0.634480716794674469016743747612751252	0.00542958794338456234205530576224162517	-0.032594968483490746527338323650898351	0.0138235067339377209173230674802174187	True
12	0.452367740875575548954982284568501994	0.0976245890442547772479240180839438572	0.407942553087277258956035746724665972	-0.00648494957991000630691536820352216689	-0.0289823325316358760530689799477255589	-0.0159607509250017159628317256895713704	True
