particle	x_0	y_0	z_0	delta x	delta y	delta z	stable?
0	0.33789602764679777695434012217874363	0.6015969884551701088041757748338563	0.0623819426689383758009494876984148926	0.000251708975700328191963425403454685926	0.00938537510467057546757348683169508537	0.00220276379804358163035218235011907568	True
1	0.707344419945628653181159353373278822	0.348256116526652528038195923855754099	0.120609833323921024211984131868332834	-0.00234034838529704084502318918371363139	0.0018213400443842364926581441553980678	0.000235634793491773821798141908899940576	True
2	0.640692339477643237524930495017466603	0.721003698943228061906925236509803832	0.383924619201555176490937328817363705	-0.00297860667211219187238992243430061895	0.0068420917100952787638168257750756631	0.000588142022481532979484477796129892937	True
3	0.993064167048720555995477804736075234	0.0458625591726806080607741353947655339	0.318899373428391248767289248427218217	-0.00631768210803788947975401207269685145	-0.0160998503266781004871639040788142505	-0.00419288616915328385279007679610217973	True
4	0.900120110827802155273380929386085085	0.754917642912103846740002264906058698	0.0187673351238873187922152808485970581	-0.00416258695584875805183572810480688362	-0.00965024320975765029837482635712805945	-0.00358474859516355524267486667730190373	True
5	0.120613615720483649652479302328136323	0.224375704594403800245943491395771209	0.931268975649365979118917775492727819	0.000398008263820322552931635117821440341	0.00641298379952900949073068572023722027	0.00698704937827135692694856930307782078	True
6	0.0594819850663270077735657193196422824	0.492811713067466337928100856218843001	0.358297734661477869344942109482932174	0.0118733714590520595859619946957478746	-0.0262402582993660301740616792483538173	-0.00833071354139924277508057434948128583	True
7	0.772074302456093063773077063792772544	0.0422610857194844169553872124658123404	0.686537225409857538917712887795437155	-0.00013816170671730689947108016191194686	0.00304284116862200488033410201636029202	0.000994279556854347631995621744987399092	True
8	0.828213504129293225321854646471540508	0.480851137359598329825718780853483964	0.707456353598759198012274449128014963	0.00616116992455911103859051046916656409	-0.000971153493412103765595393701513368643	-0.0101344482590458973285163044884201509	True
9	0.494948799858638722343992082009071312	0.98147470097376978880322422747757518	0.992962577234468860127241700625512223	0.00219991541858062911053010773439144876	0.00522117030802073021564831999308848554	0.00310369177882778148423983338735733017	True
10	0.195670373766618995941980329124899558	0.840738686831258677079144912928075378	0.676048221734985050531359882896041759	0.000253878054978291486259404563682526203	0.00676241519488860137078167874783290812	0.00488178277292425887644975460440906322	True
11	0.398733009664450356372145161186396759	0.446117069805761213974672934375085777	0.654949213230557192471325052685720159	0.0027985781369837856771537036861354755	0.00634365973345463527297406044779352331	0.00578090383212722902307994320268186709	True
12	0.427411134099253562565230781106161825	0.115021783988352997562838720272622179	0.394041274746948647410627941140633055	-0.0083428927153046054589484951404043552	0.00753319913925988389629542028383150993	0.00186565619064980055625571002300389106	True
