particle	x_0	y_0	z_0	delta x	delta y	delta z	stable?
0	0.369146137932337059431489685143341489	0.588906523714493981828876607850738924	0.0420135531667519132516317834701252158	0.0178717335402542416712131867808816642	0.0472245805771525033366811307587722289	-0.00532063707232359044399175051592497989	True
1	0.717155932197738084765457709744493813	0.348187381044799207686171208712029475	0.128885282852475770165766878874146496	-0.0180545035596041017182587412163040892	0.00577104951912476168924280706657578785	0.0138805789364030700219559918455917676	True
2	0.652819220274934158216891545494826722	0.71035580234857350117012239708953654	0.382932690669574380474829173633187015	0.00559445604066167332899833331264391816	-0.000608415419568831220287811679435558705	0.0116477717679910215096720711563006713	True
3	0.00479190859109544261613208102791723974	0.0825678884198728863036681673283034345	0.343671454459693330199041821180696973	-0.018481922671176719752266534833480744	-0.0212183643224461573295662387819316892	-0.00338495731126512456385835478122160694	True
4	0.910261261949422100567629980429644058	0.773987114136640084735117777021840286	0.0288352001469638704401286483992363331	0.0197505094480347034632254796193784953	-0.0250118304652364625550932855046225921	0.00290301223014307323939496804902177806	True
5	0.100174502383789426638912978717619141	0.219963507036202080899280608026028056	0.926212115111783651464619736970464154	-0.0121901575184129428409102324835563317	0.0509029151247110005391702547517702879	0.0312170179735117596523544469326887276	True
6	0.0669659581066987830863715757638134568	0.53333095051678027670146001004082881	0.349887818967150735641033192321357825	0.0211284639778183853733024652334462363	-0.0320448980616100601083490532586456455	-0.00370184751792892043112985476933689345	True
7	0.763445018081245201676137728347082064	0.0125088506463145662762445144299076154	0.698621718601696751795246114510529262	0.0133930520887894041681192452809109307	-0.00328975822847198891428885123141860295	0.0182121773191442836177615836755535487	True
8	0.824130762847627813572193907195843886	0.472426251608538344256270150626577541	0.707347413246444736413129866202311575	-0.000997814994175089734675411308775894308	-0.00661068454350756549920069859416877835	-0.00796352482257793783810107233635181403	True
9	0.455485781593686968799801864605150607	0.00683191204228406592121603216137792977	0.986207494508933454020755742712664054	-0.0262345885685149866600761438828999134	0.0481971641811310026868278330452440102	-0.0413979567533180076798683048067670334	True
10	0.17853451241438878551428475434204477	0.823644458951562340395857628499110561	0.675092992658299103878382063551441482	-0.00202591560094666346489916381826981899	-0.0211256444763082144655279587460995068	-0.0149020970177934149284410786182065636	True
11	0.383133028216644773600317109040745377	0.43593492881038576781449484947825983	0.632368155929139604244843241339486105	0.00636180290974597582591642244121032553	-0.0236789058144552024607609551891422466	0.0148909228486425994237519092640769896	True
12	0.450097779344464470451406679267781029	0.0853905884336410950827077064144830691	0.404508230163862632897271879992215571	-0.00685727434573894610610203043923889384	-0.0181231890843512221616447029749027029	-0.0135947651896102816450082542163699417	True
