particle	x_0	y_0	z_0	delta x	delta y	delta z	stable?
0	0.332730852512998491333283854348604279	0.600440475483438732333098283487662223	0.0719680455944066450767401600992005444	0.00247616749392896196440611388417807968	0.0140004132064257758512283720851758397	0.00507658325187008615436500812830760188	True
1	0.712779888115068868414942266554604906	0.344284378638175707527879104844100158	0.121682187195912179462686943451042731	-0.00302702697445483939938271223113880631	0.000496875884947791548093963165256905962	0.00296056756875817668177992010636084814	True
2	0.632996296320518798395105203131283445	0.715880512131649954883836350007547004	0.381134295445278164876182323446092703	0.0042775609037550698281676802041305303	0.0104241591738709778126841487143185537	-0.00303250815013810931636212504533096022	True
3	0.00760407379692954475493377681956477869	0.0459045648022276093185213713496399534	0.319947573153837323685429138507723759	-0.00733416741275388787974487107567018284	-0.0264645390126010341671345379626039811	-0.0073314949548369909625199243101699704	True
4	0.90076380083722237204707787358553166	0.759118881088148436334369337138564841	0.0229718376512012368113268301165140238	-0.00226786498759199353706604293148955141	-0.0178969744445996361917372762922123791	-0.0107709345620225282185080315681999971	True
5	0.114498148799235220470161525096639027	0.226763355158498127452870993305062735	0.927274468616285384792362899814647456	0.00421233174851080831630992807985792654	0.0146267168372630411195552502988906746	0.0150097205233144799203216152332981443	True
6	0.0607113079439292645921269009301641603	0.499380851181440568301066672575103276	0.371629349057752971529913208464717041	0.00843687597018148856300563544197339408	-0.031009264118923275198198196767879493	-0.0123691828481330960274459254192808121	True
7	0.772258693604707941360872486088519033	0.0421039710589339935038549954712247973	0.675654518236010502449709307520860125	-0.00170565137452036771088134277411181397	-0.00323230278420018469091798359285217319	0.000342392728846746259622899664586774255	True
8	0.819296666906558677662870128545967855	0.490131262762768853372013789495749563	0.71066418895591725903297190422564766	0.00239137611060198328231600907302492143	-0.0119841311243217487846007838351331587	-0.0139921945795766316629896850977388404	True
9	0.495363302378277389172191530083589852	0.981924383325695249467276661575310278	0.977460346749692030499441243069731736	0.00517999900111711657956691467910406394	0.00717748063889770049110817178506757903	0.00802479591276508260254640888382613568	True
10	0.196076467736076388627145412798489695	0.83691320949816937896165263408641748	0.676841251085949137537784964178335	0.00196684651534726674287739563654305402	0.0188954453816279871056764358226310841	0.01027458688443388656260379496170795	True
11	0.406485177834276483848899555752495678	0.433624838734445656927139815264129304	0.667115901919404051743948319280057121	-0.00404684250457117092232710556414759138	0.0169679167798807239783331266708136711	0.00155207600341169353327603175856601615	True
12	0.425060252952624691039494991722257508	0.118593598531605411541002273056312929	0.381884370410205995784475327268109241	-0.0112230567798169508138751903851822023	0.00913050702229317091771587932586291259	0.00536379916553184395416503613427014032	True
