particle	x_0	y_0	z_0	delta x	delta y	delta z	stable?
0	0.353138219331985541093427467597023309	0.589892684355372788830095920619877699	0.0402076416815610867386160286535137951	0.0320800050814441588667556068055135702	0.0495199143616073169508045599406091987	-0.00571473367240788643013381155057954575	True
1	0.709283071754206561061018353472553775	0.35337319824340317698008272578404111	0.121933089744539678925079482979592635	-0.0189499246023468304235778225391245642	0.00379323601018949551839390855946900975	0.0194261924980695751826055434933444119	True
2	0.646741691545586607613037292556659947	0.716981626638876543929722050636704573	0.381922634669177820554010803235723266	0.0102463427022212788938813051352836364	-0.0071242609648215129577889701351991013	0.0199037275817263847919177652815482998	True
3	0.99371718499394268688575288542347956	0.0803888369994331475253762531768057044	0.335829540315459833915719104990155845	-0.0127019170775035215495767187262168151	-0.0203256940901025039858629214485298619	-0.00328564796610056434951264508579932301	True
4	0.916481183947963948722196260676939746	0.767779678760692369664999382843478673	0.0260525208931473658762863604048703815	0.00489116308130545078305726545330497059	-0.0207246670080266169491452191976569795	0.00359112846402850692736956187634263427	True
5	0.111128274921810903229491187455368399	0.21350727884493265082708629699963711	0.925514048495800455585330444068165086	-0.0163172963013653399811594344337615727	0.0611120858011967116961338246783948827	0.0378014535827259804066166414885731418	True
6	0.0600931444264005112932299407913171568	0.526152406786433858561101289882440176	0.352670392453142245353513837213527356	0.0242961190814753459335507496743565811	-0.0276457717220204002598879372113033173	-0.0085408323382883463348583363885665116	True
7	0.766116566562210857925468230387150877	0.0139730048233260684416594394226853043	0.700862722536843552783599000488793855	0.0207647994062133968073203051853064469	0.00451499738201510088784062194706898706	0.0161139553751307476248166489584092615	True
8	0.828771493469745275682059042867061579	0.469279762303322091089134611229479784	0.70870241613041374790779155036189351	-0.000640242061960517602853994492268972701	-0.00443691225413711438228109328956625823	-0.0067280304337672623904328679887301922	True
9	0.467571880965262339634637269472656269	0.990115166651377585933221325822901872	0.0022344847760370748418181344350841574	-0.0366877316237247993947901503199415125	0.0551537619751314832048124944076621268	0.946231603375102284455570141531320278	True
10	0.18807983764790681090066672005643077	0.829104073051689058082287176245983287	0.667312957035917640679612183691289587	-0.00878315424775922120725303082832584159	-0.0298402689176461018707767597152097036	-0.013987874317492312754892997093740842	True
11	0.383413894679365133057875184113982438	0.442988963534777038804278981187918837	0.634221595491622611583484119025730305	0.00494752392604499183973917490224645493	-0.0326171430142560412488550930889729371	0.0126867289497867163572756266958889852	True
12	0.451705919336474591141580972653828739	0.100985266809832219550766367276244587	0.408546549015740568904127389685220227	-0.00376336791610693288887374511589001239	-0.0311922972869380726642435126707639353	-0.0143591231033384982662422209535391349	True
