particle	x_0	y_0	z_0	delta x	delta y	delta z	stable?
0	0.33747219249957528214248830150955598	0.600576720795975414883862208024015993	0.0623149851202326851099640724098673354	0.000564492991429131984646423106959660949	0.0104255158400058386845495361331973689	0.00266051103673187832246699393646659351	True
1	0.707932978718945802160251979683302724	0.348169939181593889328424408082338573	0.120792994143674401617173444446502396	-0.00271922212341320898780777628688486745	0.00180924317116760945074185454932590614	0.000236365962090697033748355260042036692	True
2	0.639895998838350684649695919317569047	0.720073411000248290773600635091259005	0.383868183478724984386481389275005743	-0.00219960644057957023596847623063797412	0.00777448727647303336300878427948598295	0.000444014717735269715247677024283034902	True
3	0.994359586087489744391484393961679328	0.0477807271437524844506427403497832729	0.319530180540999702490886885767992887	-0.00726685476992501011489939496037460306	-0.018317439093924720335465892501312039	-0.00479240426344992750431879896960588854	True
4	0.900476403358628025612901980049764654	0.756335805198490628578095676217149793	0.0195533998555005017089617883215284469	-0.00441929625927693022599975577450352966	-0.0110785518199079467811974382972685109	-0.00439353541804595190708299143392204905	True
5	0.120114428705300778271066106568246381	0.22350677782887059831138987135425586	0.930259174464956538432235604963919859	0.000657171500929073473567413332303466256	0.0074587448409610662260940708953117164	0.00799596628406500221853965769857405217	True
6	0.0590831384401406102427104517712538772	0.495494776759352782391766712218145128	0.359752847442965424031011968414781517	0.012351965019899847223608057480199789	-0.0289216744136579833727865679399971121	-0.00942405167234841450445955351333530414	True
7	0.771978946583159128289229759357073833	0.0420151790618333971257582490502117493	0.685902522630031467058370669644651499	-7.99811405023540259451468342625665616e-05	0.00325595072819134412482181428419941668	0.00131346067089352520970783103985804088	True
8	0.827650944651022785569530508190552004	0.481633058324075227691497526065497959	0.708488998665286379708077831023345061	0.00639956641221637533149009004894023234	-0.00158326424236529015811269431709106065	-0.0111926317520949482048615856615516259	True
9	0.494638541203026951204421056159248828	0.981085566144758771559926983527744914	0.991892918312852958972761628109755421	0.00253611162071233120997616331053509625	0.00574042546122088602527279554421226548	0.00369452165248292572821019799546268775	True
10	0.195489628035467091792717119471357073	0.839544335663944316048250336417911595	0.675361382689553609556885372574423823	0.000422068677103976633600108560884581121	0.0080105216761589664056384500825901853	0.00569093511430322036687352354991721041	True
11	0.399109267760367385459569604222508062	0.444639351403920277482302907676940277	0.655143951632553696341544485077217754	0.00264468063732075937368921194063369292	0.00764452924073545308607880536890050004	0.00590902359963264483036069155434480989	True
12	0.428094701043190116094610210234345241	0.114393581415274731584867951304926649	0.393252899859923467722618544836248644	-0.00927724751407542377117986293544284404	0.00825182679454002356938129610954959899	0.00231837911041272274260914277938732535	True
