particle	x_0	y_0	z_0	delta x	delta y	delta z	stable?
0	0.332580452365118746612218392913123952	0.595005328857061648153029361016299092	0.0772032908917010036498315170969599852	0.00127997229263340767514343423378680003	-0.00200339000527275446964810062016744639	0.00479586088683672976579253633770780501	True
1	0.717815192899662844689624926660256498	0.338779805843804450464123817031888457	0.121860116312495871318963436153309506	0.00390868862817915637642889897616974459	0.000550220899533414563323491836878500256	-0.0113847426073054698013990437927401226	True
2	0.632284522905510491663619683211434843	0.709041689518307503337008674473299427	0.377868329304726792964830458254436855	-0.0155613408191572384334880821816245385	-0.00722118454306846822430648227054154567	0.0159333249604979855640112738241990739	True
3	0.02011032959265263959047588161386126	0.0518509851816466006653915536060036698	0.324509391463503843493940599924513902	0.0170814548150813612960034410653087448	0.000115323518690306919841874946672913666	0.00705576801668971699861499413383290256	True
4	0.900644578414711918350952656060552276	0.766751493760356026205039186490242819	0.0265881733025837455834504428617086862	-0.0279245779260536423222956968577954335	0.0268067588582369234428717876634739224	0.011219699400657594973502384105776793	True
5	0.108580502251752141490101877187440979	0.228110585707893422344183329512139683	0.923110653737511677574617201001775552	-0.00105566375883106246809532431951386122	-0.0100046969845176129663855227371242455	-0.00423520977552745772731980046000846303	True
6	0.0563993924371512231085089359677400327	0.512219648091980740531244999633314137	0.378115561723222201192748960771344882	-0.0138374034094500473032237519855705114	0.00229504399626367418873163649034708864	-0.0179780577142337453208851439304834269	True
7	0.774012678658530963755670734839825049	0.0357713638206698622064180626950731677	0.66908129821432924355586616881579689	-0.000358580677012406419711313227219950188	0.0157110540079781161111420349207738815	-0.00757062610236398104718005020471997885	True
8	0.811844023564936168844121476180714407	0.494283847140349747367226375676036026	0.713458487298224997495452172743079037	0.0232050845252796937661547597334250167	0.0183343898718489743842969748049353925	0.00471222826280305475866503336998935074	True
9	0.492243643559399111501336574135509937	0.985386664094281040272269041949612564	0.966398798075860578601857182511632188	-0.0107177353501104501013576428911383572	0.00157074392724192922095749081175711088	-0.0194989614429901495358317265744799517	True
10	0.193119140405177766609946787470352067	0.833847993723913963756513469623277446	0.68165518567510759296169592516729773	-0.0157290584878226559233105684958910569	-0.0337396448802690027332547214602896361	0.00849202227845361026653586179978025846	True
11	0.406581043205013765877748753430883331	0.428853616592217533983910764096563864	0.669277419234584716987560987704888461	0.0287219496380823735996541827242801047	-0.0264024306656544228041483633093957829	0.0257151111007233559973925295476128373	True
12	0.430597640703111694254581264575359969	0.114781464212688596945199930355535983	0.377180333218814580018563537320996082	0.0117409799763914337745212563881053148	0.0124642010936312897361747009662734471	-0.0164484312096291690848462859532341463	True
