particle	x_0	y_0	z_0	delta x	delta y	delta z	stable?
0	0.336848473224161827675457704083582187	0.626932717328969235104490518025105327	0.0780274953212423249964742170461079437	0.00751691973184889465435122876867111813	0.00923874806914899428091299110021165669	-0.00816387001488899599404614069542288439	True
1	0.701576049573478149062525842586117622	0.34411005844715331851775430692054399	0.122124057728213699927244744320266955	0.013437134332912346057494379581630482	-0.000299856202261220456813514222988672511	0.0187932233112626793631390171379776337	True
2	0.646633815633681285963726350528885977	0.726854492885551938337846405608130227	0.380474129374339538193313774920785849	-0.0153302710172172294588526098834646345	-0.0117828996628830262488371557263047833	0.00335323962716873070994769062722232853	True
3	0.998261526757152940847977329700178748	0.0066841322365068315577322796108484708	0.296223023214044437997692832769567933	-0.00119478399479812540381302922663514006	-0.0333416765897578022967682595554721184	-0.00957041631744847753861904613818953778	True
4	0.896382754892384593057882769977299267	0.718711388005246019396618047607841846	0.993845216572481087016367666739313761	0.00121114189392078956635760130589747604	-0.0156701665505792739145312699612536536	-0.0271828108937043443617897397091186553	True
5	0.138136268558392030046523846676052345	0.252951053904406198239265734217666982	0.951737631109117609905084723332322517	0.0109013377170803564024156233779151593	0.00600609449420509924781931435188342762	0.0288797532047403592077193990332827789	True
6	0.0580609005184900831618008608058987202	0.46247675874789320562701757103986781	0.347751054292813033473299735945444836	0.00120003194364835165345673018684232872	0.0574671186783260352485749250613841648	0.00901235974480559473260250566408092272	True
7	0.76736495781745716879636395202527367	0.025690978568192506580733042194650025	0.677223708815704024759264538336421735	-0.0186161977901149751707419795856440831	-0.0191302736018931631147734278224962544	-0.0197299930087060355544273089574489171	True
8	0.814549099063114642519994551807691388	0.445302742891261503328224326288885696	0.690644066946682018848879557742281424	0.00764372994010692987661586912504699698	-0.0369423291937892903696599060674586997	-0.0072493377192736030063064962821068345	True
9	0.51516202684041257900377276198940476	0.983912347223920319331976592699153927	0.0139044497977505384593943045000120548	0.0195260769497734231635954145935282498	0.00432103194055861420984143366489895692	0.00786812948816005598841449022645779746	True
10	0.211905829723466797440354947452824696	0.884063520244703468522325961593659525	0.696841688441641736494951330429273658	0.00103962669249374101561657556071133766	0.0175481725612530993409713682205157232	0.00527456019317591141563416933878898679	True
11	0.378225373123437546768533108756086043	0.479426914054546311668339745493744189	0.657583989871937684769799078420260251	0.000795006534173760851579630346656497988	0.00176036524177542949636358725257939901	0.010275395636047342289959722734798505	True
12	0.413455684451802251597778883626724457	0.140089498495973308703454074416618593	0.400302964073078527638595821764608403	-0.0283858765625488775514019846623473896	0.0204334343381429216339644204231012677	-0.0112816403521260758155629815314070956	True
