particle	x_0	y_0	z_0	delta x	delta y	delta z	stable?
0	0.330578622212228873244100898099884901	0.599340401785272814973213858626289939	0.0753126864512893845757274088837497587	-0.00427590453541048703982367674045309527	0.00409272715100682130196926707017227422	0.00291450322843730737322555093900726706	True
1	0.71636937288690411586935939274551491	0.342645447010444345545653060620886377	0.119881166868349550537001611974527044	0.00154764596525525650370590430788716514	0.00315551476245207117387783633389135939	-0.00808768414975278737844784387826251564	True
2	0.625672740478262944965497196758187902	0.713422858049316018759502830145528889	0.381513607312831336341363157536820451	-0.0151922682441989790954042139862295383	-0.00212218843499222210850223105013189502	0.0110046851957681849562436256560339336	True
3	0.0160421443848987261047987627186460556	0.0462883786056924325070971339090610549	0.32260751301936605273427468394521265	0.0109867005720448532483866733788436759	-0.00360583309799058015796367012335360738	0.00258703504536121907644544382017158953	True
4	0.897437501871474954185915600621956502	0.763564926428380289988801561686124458	0.0282751927592075538048173758790410576	-0.0156796473280554464526396687687135532	0.0122448802925068530121364491985161505	0.00801904769924528593503432885483227262	True
5	0.110758571937363205593805719584282868	0.226592056003276988215651824787200442	0.924510333392382515684722926499078026	-0.00155917344117261124026635625465744192	-0.00654959554537018981323757860182956905	-0.0036582263155500515894931554762707458	True
6	0.0641164187043779218420941597053111325	0.500490328836168007463254715529452841	0.376199989751474633428977051227392509	-0.00623468465171507910003658592808424434	-0.00571827339271328978595670914775276719	-0.0114298173675988098381115304762008615	True
7	0.772106234255394499012842375872187824	0.0426258726771664195237007137575328081	0.670274637195156640749024655046822109	0.000908397786759035750073718349389018003	0.00987115634179398773339069884105552846	-0.00501942344046093524126678794076258204	True
8	0.819166398072913769530173759270238323	0.497674391113936455520825004257756511	0.71073596646034022008813803761945595	0.0170033355721781914340288346253821662	0.0140570460009631358271656805640419987	0.000353382243942927310383406475550928429	True
9	0.493181874712273210831151735112366043	0.983620394148282875775789235575892013	0.96753073125653159256342543794400411	-0.00604580231029762882686238859304170743	0.00249705599754699617331358996138668181	-0.0123618477077368119541594560936127848	True
10	0.191360616036251665453448888685459409	0.829699470008014858638895881502175273	0.680687721180434552009569650323570542	-0.00983292151833995331581758899795912457	-0.0236638279665998476608326411494118125	0.00326893695164218974414064336591542792	True
11	0.413312697630478814141862623106556888	0.425190707961883378511090300733771899	0.675320079290321314530777855173324918	0.0227948850879435988379376610299501119	-0.0187113236763628553165179689003556178	0.0228576916581814072190120248940088002	True
12	0.426569897474573906054617164945125015	0.123589263446311171133690588089608688	0.373428327156471332920357155297980401	0.00595174632625190088002668012828820674	0.0137186406178132927538777956305977549	-0.0101080073315176289540881441356697169	True
