particle	x_0	y_0	z_0	delta x	delta y	delta z	stable?
0	0.336955617857133044031280967163706163	0.626498943404007849212757885808230727	0.0774782628689875127313922638999135371	0.0077831327775214784280725505517673995	0.00976803452233826926040931705516736944	-0.00816343691036571232944990928805574241	True
1	0.701128614598706645716059349815489947	0.344260045069143639413550507217792094	0.121477283551860926269728326287234663	0.0138967100318302659081429005698035971	-0.000218610387417783740716676361929038154	0.019332895361348903058243644454603291	True
2	0.646588425981723626107892849388365068	0.727170636369341208077353959050992033	0.381032628291152616166487434063966092	-0.0153126400464956872112764019843679178	-0.0127545795101527364523906146646339179	0.00322589801765745111796067381252520104	True
3	0.997513924028459096663608833901840846	0.00756935750120143554617009172745537152	0.296453245035596420550803892293528328	-0.00124698915276322747753230119174761682	-0.0342902214893721251973654090457044629	-0.0100795668358268165070664469110505667	True
4	0.896074950583808281764228092155380674	0.719180342965303637487750129481824101	0.994349871991490157874546007014105348	0.00132087489759357353500238924467880188	-0.0164073993336121122704855695805383271	-0.0284163830201481063492135835725064246	True
5	0.138121665598096935089877074490748385	0.25206924435542189072159331414088301	0.95098303297316704369473436591650019	0.0114806184488953618757004533023251295	0.00656395501428760443427900756441849026	0.0298348543217572348079396627505403052	True
6	0.05819711475745009888171590396277757	0.46153632018618931487976444233787093	0.346991298135625493989426448389339285	0.00125355490723715796372338633081253007	0.0591719979354415560629901302123236336	0.00937817202077420680942741057196871916	True
7	0.767731028068186302307892427020227037	0.0266801672378445452168923733213207974	0.678262600151798505720847924502488382	-0.0198162173618596399109155487118980769	-0.0203501576711773670547043694962255538	-0.0206289627841906669439352675800082253	True
8	0.815232704143542234995104951956317388	0.44617222166272521300282526428398005	0.690619124806508362912540205803002437	0.00759210934410233045165985345806738443	-0.0387759123027052570307941102286084014	-0.00758292479993454665994743758291943205	True
9	0.51475387239416411508569202279316934	0.983655398670411648664210898873962213	0.0145454469587081549142474819256918708	0.0205367231475567034230455627295165823	0.00445176192803524271814194994737777662	0.00856888494496219704653476242224543039	True
10	0.212156984587178238920987515052475632	0.883200138675902027890219898849206858	0.696394415604193763489416588936014873	0.00108754415043687780240742997104072357	0.0185429114660853938034095382336449509	0.00567137208225331755637099386440794055	True
11	0.378211129303295550683149696667989489	0.479223732618620753369916260410881362	0.657249058577161176573715081850160837	0.000631256288327854841759364597824530656	0.00227975497671186037940131574699926891	0.0107476645981380350277914958407503969	True
12	0.413901488722684283734818459798836455	0.139962126199846083236592102625536811	0.400809582178231401606805206026607505	-0.0295403743549116041961015406702163559	0.0214789967049419184112610569711383681	-0.0114929585013558003708965262247029526	True
