particle	x_0	y_0	z_0	delta x	delta y	delta z	stable?
0	0.336759514930172249544674085761021917	0.600973590816601447447606332128527345	0.0644363981868601724004160748855544602	0.000255891964118048935344216397967192634	0.011109937465167051730440457518495911	0.00290228121107363896906472323566389366	True
1	0.708773089701976127098639425624193094	0.347491246742123671806058848554921129	0.121199715926109859864036226439564911	-0.00267914503190791835665438366601986575	0.0021640262291717124812607574744553858	0.000828706193646366426635646203555387297	True
2	0.639087655564634259823478693507388664	0.719590304859051375989797608325974652	0.383187687696454539520801707994298906	-0.00240150141978667640099113187211332119	0.00908127113928683267559781239994869813	0.000240114842233479675448247032733443292	True
3	0.996614921215362823099670276645150859	0.0463040587121999859371440567496852038	0.319267399762883652681529990261271287	-0.00816940157362303603863031896000348709	-0.0200686990182837902087136728821961983	-0.00509816553012044475804567988346686791	True
4	0.900552534980159463397287042349927107	0.756090826169246169381045303401270017	0.019632767782568576019430975846982641	-0.00454693599170514882675469399958458341	-0.0119190747016442000227985540271588694	-0.00502713033817324053931505902528075414	True
5	0.119090109191656058608459635249503999	0.224663464607098047418620791719926214	0.930176945702761354023706726276143364	0.000691199916105058273780805764918743371	0.00759028846632349894182459035039576909	0.00831869613018827268808756122979181351	True
6	0.0593169532107120468510198740810969993	0.494991364997770171238874459439224953	0.361389196688487927498596214280182764	0.0140635999387225612625437798538777269	-0.0314298576116726861244497728178271778	-0.00958061312613843729897411447588011501	True
7	0.77213551557456668955755519973765452	0.0420064237786109720951161577732446415	0.684101848368499286839069190276087526	-0.000594350905973791913073374732122095814	0.00366472652199322716686454948927360836	0.00134242878212037463346579420796703937	True
8	0.825861707437019794691196015434834906	0.482659608962238680933812427468101094	0.70843482641231732929072926112861132	0.00729420812559486884484833928339843927	-0.00165426688738436813485269621395252419	-0.0123265449107228255551683258139734094	True
9	0.49506898072625125348604437418944598	0.9816112291940659421693780107552619	0.989538936663502057485510227947218808	0.00270188525572062525688879747140216991	0.00602158250372000889640167297693867251	0.00419591353817177196653935690346266989	True
10	0.195886645795480557811568353718232493	0.840058544604207997111627710729728885	0.676138393175210119050739646292357717	0.00029108831982911553671020209912221271	0.008451914174522987167820047578044819	0.0058185959296167737297701752549067397	True
11	0.399998403805883599498159859616656522	0.443615259438529481434072012563146008	0.657106340755421241262728372825059057	0.0034912119850671835214033723196838357	0.00816991192547117414033475836781689604	0.00662012035878690533029009165927020954	True
12	0.427218492373868025529785825125931415	0.115183895493931575370484175578638147	0.391542339169043669010408108539530435	-0.0108676576502630099083734996219936628	0.0093432068733971490487203172446660596	0.00227274655000532531140752997466888804	True
