particle	x_0	y_0	z_0	delta x	delta y	delta z	stable?
0	0.331717488835719728067936816206535997	0.596656468900776894159259871601235397	0.0765302443999796890768599282202649942	-0.000141460258253170291428416248208797575	0.00138610941777074013668750411239097614	0.00385795869486594980891816434871723317	True
1	0.717237212220621152736633875498305031	0.34026536592172998952361179761285306	0.121019100998913115476624230658750889	0.003399936343402706663478985351329003	0.00218656943256327061761858515737454274	-0.00974771570604265976394249227952884692	True
2	0.629833973784383434327763361135877289	0.710611145548842874132013860814017033	0.379271967483623268679265535770961878	-0.0169201961304943202939894175092912355	-0.00485859722156585875156569412677038679	0.0151777441497698292138808349197522572	True
3	0.0186714709734332709287919645959981011	0.0497653460759967797845539638120891416	0.323779745869005105285874895721584823	0.0155695949502177050228096357298017734	-0.00305104549881990619667919137079470257	0.00462951053336665781031598333882323798	True
4	0.899398328716416203137194572782455501	0.765650039407971037613332477934265508	0.027224501098073722671546026138507359	-0.0250369037812909078706436892807073468	0.0201978146501849068635923914890049785	0.0103777215079202245986076401161167113	True
5	0.109535661374382288810420048143780042	0.22747637889941715269184621957548492	0.923681794430004162358199920423861198	-0.00158939157152215608615371312525584463	-0.00804294422262110281561144250469099184	-0.00390854227337513869511807325485932485	True
6	0.0590134973285221641306338529385899597	0.50797344447914854701189607458961182	0.377427320510472739139197313075286017	-0.00973333970518834313189416793290895895	-0.00210890462729970690814374039847039506	-0.0157240687478267221967937090449390796	True
7	0.773305071685796622188608826697795169	0.0384185964151070217114125754645967082	0.66946699750595265533182387488521983	0.000684055803830233306233582639885601573	0.0132927003630249266407124398493438294	-0.00694297662963285807567381434337504594	True
8	0.814557133895492495202265018628078259	0.495551852961737246570195022517000143	0.712586775337481661458037817003760257	0.0210661833393127064821589878430956517	0.0165139380321135102884386721232031484	0.00233782567688805762650473133642401688	True
9	0.492740845339463420160657100707033908	0.984482416529229248375787259676104052	0.966809305092115683101008123504288457	-0.0093778637222331457104136001326650514	0.00369737987324786783374270754283722652	-0.0176653828219184728519801133249014227	True
10	0.192485941206973398370271637066426726	0.832258065581473624803445086105647375	0.681330142574168999222769237054893979	-0.0139029520873749066621670057734964426	-0.0302765863526934437021110670379535863	0.00699922847769807217729415588599487262	True
11	0.409062002587718499849690751031583105	0.427416375810023365317973911477994238	0.671575173819045432396313910509349686	0.0268478078454008569141421967422494741	-0.0240566053358894818644428871171066041	0.0254423662868626805082775742855753134	True
12	0.429219023853829170506042442522443323	0.118212109983481795766604455540290553	0.375603202507089818830987054751279391	0.00974929934685552745147433668045407788	0.0139689627785139857106772511087013347	-0.0142667223011189476393864233021926107	True
