particle	x_0	y_0	z_0	delta x	delta y	delta z	stable?
0	0.397444024328697174692324659458106573	0.637286255189641096461295140126793357	0.030460444605962287285956025072510023	0.0267004833602548190717921399414391038	0.00214353080097781224630178880400189572	-0.0121578845590601578779810750829676983	True
1	0.698778274916034387429065673046037434	0.353024558533826395093654084842068573	0.146583273817123834235014567673348842	0.0019173025223167611649218466392207691	-0.00651824240254381876949031727419172913	0.0336211354990303818710272767059562452	True
2	0.659242352502210208835828589677238379	0.708377586319325058618539227175131609	0.397690767684426333213217361652702175	-0.00875986458896348796236093501354303969	0.00647487275044672258011202615808247226	0.00465475407616282721399981029547058576	True
3	0.988053145854924014010448896635606239	0.0644378645248966750992661897410427333	0.34243875840268613207311225005290989	0.00158294922024951145812976398359097016	-0.00807708342516055744983220579756372491	-0.00654273198473773984126374847296867107	True
4	0.92420525955718441782545344223478804	0.750693256441732116944727084781810723	0.0320764200982672173709324122510021849	-0.0269187101471407301726569037013717235	-0.0160621001044218849305092838848302699	-0.00619174178805144176504770905712445244	True
5	0.087755714750651077111879159198128344	0.27438444756218005631418575843592708	0.959121139005335844742155667029642031	-0.00617810287542118602367941415890228369	0.0135879440779812615022704173605852112	-0.00148035500282580412372072240744909535	True
6	0.0911564884999235991914771654111712477	0.507283978391290595420185412787823679	0.34206094514282042229581137175544481	0.0233814139871811724864789256036341607	0.0123759369019209291816080945986917571	-0.0112970412636977541014005181848701372	True
7	0.775826638870944158275613772221207522	0.00902080255084586939428534187404405839	0.718725166101159804386540412634438311	-0.00205007056383341186341074058105658028	0.00352625401297589441650298803865807444	0.000899565578733162659465017929624981905	True
8	0.822697651309445509455735749931420992	0.462355973359363838899644764968586778	0.698323565518712986063358932734627986	0.00727315341111664707430491872079444182	-0.00777176685409956759723973310888740217	-0.0288196662926471178499306309619941441	True
9	0.425265468942699419190447890362565542	0.0566427642034499086642473179879948569	0.94530624899183912718174211700602179	-0.00300362203451909721776527959889292187	0.00892426541612365218918330975872778347	0.0081625331917644937132705345077380493	True
10	0.174262102467003082419110892428966221	0.800189880617403986924584555255698511	0.661723350227151209503453084225703459	-0.00452467321814229703358754816286848714	-0.00186688676923189383056150293862481107	0.0113743952900713487984103639529479952	True
11	0.385850001695551847065696905907991565	0.408462032574346031434935976772589108	0.643082090950027031560781504735727271	0.00139542085979105573463466480472912889	-0.00194321548656235003179487405173954202	0.000317928359525500728087663149786987211	True
12	0.444976356493117600096478092271522302	0.0619328577279656896506089681151930929	0.391752036647473282139539910156389985	-0.0113587257683897028479795944629003678	-0.00521504630595515174530587047100520678	0.00855020656000860369489546753799970669	True
