particle	x_0	y_0	z_0	delta x	delta y	delta z	stable?
0	0.335793614003583810123484618775098509	0.627224363208861992044704034531862286	0.0815583510670542327964181526072929399	0.00640806430432705252531782219636998454	0.00623106112750246576486921294095377057	-0.00841687769661889783259888146116028118	True
1	0.703994388372698495169820549359975218	0.342934235192699701975231481398424269	0.124189712498482270845222044631885008	0.0105246727058800974444385220392710367	-0.00139446157007670306122672384338263502	0.0178919449987687805638282021811212411	True
2	0.646838191712056196164109014156341471	0.726065239415170698242854780235769118	0.377171878886789056321127304947063247	-0.0136238720090985791231025286471739987	-0.0044592122279503340262938216684538162	0.0019457751126675534303343633693305009	True
3	0.0022482089710087748752939851824314057	0.00467882219448196091982056629750597705	0.297054181031270334705800475335760477	0.0014286245589508975952379077078062989	-0.0294460536292624922197148246986614469	-0.00692611838899689536533830146597778845	True
4	0.898671974629704150203350827312879318	0.718998366760163011294751147608082459	0.994073649934029749774585439092332888	-0.00168634767995979473636908887558164697	-0.0120715083773522337934622023577720816	-0.0188456235543685219686829072271720931	True
5	0.135876323290990495292267552033698313	0.256090215971202886938795551454762048	0.953544637562542238897679131757250619	0.00680232037403471328363871320893976802	0.0043432996177298779387050366171599119	0.022619742389840101790502025018214564	True
6	0.0577117594978977015766166008320799754	0.464666380984063421421680402362613869	0.352149614540215561729687628823573561	0.00114207074648326641082392246612747798	0.0472766058980376159930294794468995928	0.00667001897638755025948568293415601742	True
7	0.766654468897833690240752516084621861	0.0234915172989427941401651275272290991	0.672984785600610383114960092052278613	-0.010183839326998889079693179542198554	-0.0135797890448534769508338484937712641	-0.014463975014075729199722027561465741	True
8	0.811552644627424011541227759836327531	0.446143917468878147215937236537733541	0.691659965353220827356502681287802291	0.00507627201733103989042922637373771066	-0.0265301711850705428584445808636022343	-0.00557699724663618256496365363168425683	True
9	0.515038260122299660912824164284808119	0.984670219582793975658231191461286319	0.00801499217190011882387198153914634532	0.0125777109147899259523894790577923083	0.00529696266658290298478320376132694101	0.00298467821400195872943090721283752973	True
10	0.209484796042046570513230378948968056	0.885597722585002024916753496957900119	0.697797819117288176873038577305990757	0.000588209755639174757119337442113124221	0.0119214407250866584956199884638283294	0.00482548911117116135361983103386851687	True
11	0.380170843042712664802549362637229792	0.477594892384952425954186643803368981	0.659789401125377022284380253718477065	0.000487320542886793683055782371834950988	0.000286334975335447449814388279180529489	0.00566137398960135034127849647875417853	True
12	0.412510426241338744779508723485342149	0.13903948315909823682859660303405537	0.396852460902124129113158302829590793	-0.0195882341595874652523909098790854431	0.0114400250104483298861751439936802691	-0.00801432087279236805900681261475286688	True
