particle	x_0	y_0	z_0	delta x	delta y	delta z	stable?
0	0.34741630376117788937103901546162205	0.586242466393802200289239116376383669	0.0803531345801979824408419037751210728	0.00550368085062209590108256740140054613	-0.00829129878941552624744616930405063558	0.0156688379525589061777087565756812233	True
1	0.721025348177312302663936704252253356	0.334788449043911666438475830199701761	0.128035377381048949911336584070845679	-0.000286697546911793865574629079370264572	0.000298666401176665930333535187533947099	-0.000829283590228593381842356902861431681	True
2	0.65078123628434608553785450008001654	0.715529980205248666165933500916953362	0.366807175109050959737089183088990592	0.0153917841433857806619131752185958067	0.0190912736104468620087980957363050967	-0.0141872980409761748282307196350950119	True
3	0.0150908058929658874647606632774829782	0.0538662031944249040847696218952262884	0.326889238905816293500678420350506433	-0.00742830921688985668338621333450552366	-0.00787933237021370239703484477580574172	-0.00590287651024874187579126575206994815	True
4	0.924462000111760690961838791802504678	0.751777171010190131139503754384197044	0.0219423627688381053405511464859014002	0.0195756707089980338837083470877448097	-0.0171031002037134720773351902481494471	-0.00958999886563125271314487508262820088	True
5	0.0986755421000864481710673894802347579	0.237155181891105987606542332953123889	0.9198839084374561335134300036497427	-0.00450866500061784137945417104155377744	0.00396262332240240030638887764126626405	0.000436321995037462431047944693641811691	True
6	0.0566642603434987881649311189715552079	0.515695899221112602780283859209299138	0.379424422161537399198788080506586366	-0.00132484275807721033696395088675983193	-0.00841874981766706116870858195925119288	0.00500848880341807798672442727181526602	True
7	0.772500837343101524137328614195898885	0.0186135251577935218413538499252200126	0.681828486956078101387457375660381998	-0.0017512517519495019606053796201259305	-0.0029154788608806490601599391209742598	0.00724694486358865237356093747187550047	True
8	0.799369055724474091553986649221542085	0.484915998291642719831393740430177186	0.708284019824740680538335906058380726	-0.0115173295795220762164788208811015606	-0.000759199767311344713713164326159041781	-0.00670105050057491906940491681120608216	True
9	0.471597635605353592058894366427579094	0.00491385163485027532333413056239900622	0.967389421427804509452905426673051797	-0.00593300289319094332280022624562331254	-0.0044398521894996809673950214178071898	0.00610077165336192506785748840801997212	True
10	0.189345789000966532663828779717256751	0.84194832037812859775469333686724729	0.678804473374957917085148189889880513	0.00300753555643206275565160434273133785	0.00981400927792701609505581487421779632	-0.00930007851831693226099402505342773041	True
11	0.395783941783585870226048485491906304	0.444497852799496720795116014084531807	0.657731113447470100960362963302471321	-0.00841546426797716735062018324718621924	0.00457772545560433470966702342857723719	0.010720094105008977536883571528128915	True
12	0.434120269828581656024184141270200661	0.10450210877840776737530551490440712	0.389137363860436165841240509011416096	-0.00250630610205587695092147752575965558	0.0122031485415700492704019362782867388	0.00146243403542055476610030532283817713	True
