particle	x_0	y_0	z_0	delta x	delta y	delta z	stable?
0	0.353102043071541609595426781307443362	0.58241043108544623715773231379170321	0.0802289873752148547435577694662175158	0.0019216786469957302166024662092485085	-0.00243353121334453788160122428383403666	0.00508891263075392502324524437863547941	True
1	0.721374991612042136362393191376179075	0.335271896377883732042499669944363924	0.128706184991022623703641890574055178	-0.000260679217326388086486180029795885171	3.27855215400413539471633968373099973e-05	-0.000364507391299915279180921731591509022	True
2	0.657666098692337032556016284759631199	0.720096084548983457741793759377498808	0.364047342552511894940098044916550445	0.00556654280201804331375952217120867002	0.0065194498006976794713082414383238089	-0.00447041457932024937310962483225836784	True
3	0.00992954593788910988018346722829926927	0.054748872454985020653398855511983318	0.32780066317286734375980205373791539	-0.00314949674887298923150781320803147987	-0.00312298889137608111487051275828360438	-0.0022227877252564519951076120680364792	True
4	0.932818147287500407507992139314066999	0.747169058026776843479857315042933958	0.020464349526234917865436779556631234	0.00668523276339716666192524124937652589	-0.00608752924922488048073725990790673809	-0.00314779973010516576562220636437244938	True
5	0.0968200054243647498385922457796174808	0.238061181940318380958199996925213067	0.918550649627284695861796402761541209	-0.00124181566071986468496354099914209696	0.00181082546495600213713020614760428985	0.000105771285991189350523654222051677335	True
6	0.0574927622991754169322766489023989772	0.514945824463625521896345017176845031	0.37757091419602627908864519909248342	-0.00023380439597531030009964419641226655	-0.00337172047821642237106558111017558093	0.00157825874417439360018254214134263512	True
7	0.769599600583870177410868418972985247	0.0135006048531221122738723822080333937	0.689182750900472800830071325424024878	-0.000786464057477942875865185702521216093	-0.00114590499154527964208348023567790333	0.00287961825914431024109162351625420858	True
8	0.79842279163883756116686070630339884	0.480812185286178715490625861172540263	0.705686738736127863923615897203405425	-0.00353371657587090816422080941453785545	-0.000730045203919480401942994213236742678	-0.00235924820593444823640081328925928832	True
9	0.463603284573772441952699810535446283	0.00799980076610597395629619272306562071	0.971362925898706682531685614450478234	-0.00240006189781228001184713255621998847	-0.00136792510668756582971974754875973195	0.0021007735524604489302189345596736181	True
10	0.186485998108897673243515318268433455	0.843964727794973124036999855506940338	0.675587067215054576615378243693330885	0.000501185081194682780368105115620201967	0.00353161861161906253046068088601960511	-0.00321486677042025354350559843797295774	True
11	0.393565423056941810648065091754167899	0.452109648160337436116370821512823107	0.653174002975641403705387399894645126	-0.00234703780275090859613201891900004605	0.00239445080992848524307265264521308742	0.00328812181069779003436494638047885748	True
12	0.43583194714734563778039083856485467	0.103345912557268663568156808385686632	0.394221229558540323632381654803792909	-0.000801239119355043940720005431114798502	0.00404924435767019301836426604892900921	0.000774780783144053294705702733148076979	True
