particle	x_0	y_0	z_0	delta x	delta y	delta z	stable?
0	0.335060575592283008470355346729468585	0.627756249166531047548085010565797817	0.0841173699330838445103167789150383173	0.00539473864140232770631333428461993498	0.00512165914426571590133306124204072934	-0.00790846785413116275670848389914100882	True
1	0.705363614425997537373076475155429627	0.341948249174001201637004553897613509	0.125286130684829293512229514480769182	0.00896687219454104216214101296386333488	-0.00237527904257887585981270659249537883	0.0159547576826420961047310925384091113	True
2	0.646982582023158124564388967738234962	0.725760109700266098370382952547828317	0.375008004265643019405354050245543722	-0.010483130062093847596037640043418539	-0.00287128330248986283460294648913833791	0.000446093535934930844186946171097593317	True
3	0.00545625208396297724906525735741246937	0.00314792068620028848039789070942220895	0.297184727171690288734481219263690425	0.00264097457878005881684622814745388002	-0.0266278703219375563479801645635240404	-0.00569041085434713417480618574173852162	True
4	0.900017416132533264569319044777563091	0.718835837158777487430584230764279653	0.993928705356697022468459625132449023	-0.00343722011567829232963387404644777211	-0.0103641298766728527904506265617061789	-0.0143293542035912649835558259285000342	True
5	0.134330180483903460603374604803717763	0.258263753541738149649481997919141482	0.954751638462561736012634662055727016	0.00512460004144712389707217466364466899	0.00427855400434590456043418030437978854	0.0182000972234468592478645204897395592	True
6	0.0572667086037431754933527230840214598	0.465971117869744978081668708264560236	0.354870322311132367196853220947417935	0.00154195691098838860463866605951784045	0.0401645838404642876312936450644783975	0.00534980779257925141134747324541762958	True
7	0.76670236419881956674498988442905838	0.0219345601836758573014572832561077425	0.670229847064145969673812206238499184	-0.00772495700348723554640484822022197644	-0.0116079174307605946333316738076045214	-0.0116912982831016262508546215547216438	True
8	0.809085694281254603296260773433734783	0.446521248100548376282884503718820018	0.692126510444063598092361191243234376	0.00436312179794135178712472255529374649	-0.0221126175674876202916171824346323272	-0.00486538958947022770492485124377600297	True
9	0.515061274733000142163682271290301785	0.985196356359603572235492916891794824	0.00445945719714965685477730639188619467	0.00876928482820469139257328635604080546	0.00557361233714984276318624271463916064	0.00189755945632777462115512257352856042	True
10	0.208563937360676913567722409112919188	0.886827112390796656311042369767245854	0.698404702947508193759998286348293967	-0.000825958125410742142565347064016178251	0.00983435467278083453977154840560866484	0.00503306610479472087105575407162197173	True
11	0.38042027005116039892109955226245533	0.476204538601160674477993221864054484	0.661829960720997193201117199717075851	0.00125671349178476453787046642699031239	0.00182751061928078315129042421368014306	0.00318850033755850467274879469042696676	True
12	0.412216825708442269254081463285786637	0.138879943650715666208773325103728487	0.394820213275154191135766821257049647	-0.0156127482385329178345725473585477026	0.00839926812820344081902621611019621897	-0.00519605678033709876029986260345499343	True
