particle	x_0	y_0	z_0	delta x	delta y	delta z	stable?
0	0.338625886391991818362057981683947137	0.600323622524383221098327036706942913	0.0593062201568110668650868987859574805	0.000907418884079381286528708098961491448	0.00580230045136767811964922644866347213	0.00163662293251901603135989610737218875	True
1	0.706526369872998376207154401340470413	0.349028205449670108405866727013614336	0.120064218066927233164025729904798744	-0.00177859888708045337736145844234606621	0.000666993990280589648332003442565402574	-0.000492681367138481276201093694194334036	True
2	0.641264184584122877684490405385393433	0.721092570690744611201249141048395849	0.384887095920367178568149758380708951	-0.000223167130905133595844548890467559482	0.00426870863080325220926052769848076838	0.000199276228320505255106132411484454948	True
3	0.990789665459541879483819317653396897	0.049358555942756794049101408382775555	0.319712264419284921974791192191297856	-0.00440841230246799984770689366313665715	-0.0104121122629980655321579668454567133	-0.00285664715395060338823282322511130323	True
4	0.90022794837766309894204851422809848	0.756298916281662655520865315585292902	0.0192768746881455481388037933962141261	-0.00240382990160411777962753586606578595	-0.00661479457568781048943912767642779225	-0.00252798775537739226197664548444023489	True
5	0.121806647805249805126351141381035707	0.222180933124713872129985780717774121	0.930677059972420448795596862761844285	0.000642639422346847708716270484686332045	0.00461641136641880872515062251249529444	0.00468850762007678650395707690420905442	True
6	0.0588519386968538898051069055623331767	0.495591877963731794909377070523838033	0.357092461978874664512671322735247298	0.00576976688771642554235831968173390377	-0.0160023982942087417792442208332351286	-0.00572634977269284478515925326980933217	True
7	0.771793070892135251183607945285226833	0.042053880605196926349223885553080941	0.688624261342225626266527574794226029	0.000274810940055450554625689917219832709	0.00173514977306410781498403630710726655	0.00108407647293084996551788315212282959	True
8	0.830408427160681344545394847709199356	0.480019880137516318505554202367470466	0.708319909146278032852387107349754564	0.00297162049575668479685429070298962377	-0.00119854957107148537290144122406091889	-0.00603998927642680611804328707949807603	True
9	0.494030035158991147314546854203711404	0.980374343713684915477039199045037072	0.995516081183494880121984710058915019	0.00156038276319825909064831785933648874	0.00313659516309554645172246914895775006	0.00228959497095248966493564052544833686	True
10	0.194874558679862070328454085084093832	0.839002925565538775664341064779208948	0.674392428145385261007354018670400475	0.000462155742948410761688954206847008664	0.00494830426792521824161413771396393013	0.00358876589521617320668717140093300398	True
11	0.39783620936079186134491475359717018	0.44633402879205548138103042824144744	0.652398753459215420714578310154330515	0.000833333981971693458347134943030588946	0.00490375138067287013227238247164373324	0.00277994495393620745306105559742985469	True
12	0.429123862738597628582431290359906247	0.113599468984211642002674482383983996	0.395847079902368634332527468890866404	-0.00480275762904849280608350861187201523	0.00441881374810731857515613838592837903	0.00164004676370424906782101134992957582	True
