particle	x_0	y_0	z_0	delta x	delta y	delta z	stable?
0	0.376393793818695134679552066723521723	0.589595587260017400942844814755392943	0.0400841747515115476398122147230028677	0.0173275790697887642347001902541099677	0.0439842535953644926947867676126577877	-0.00528917543324688860158587073635007319	True
1	0.719626297652673574027694708221890848	0.346113834746436983648156506809017358	0.132376055400659839032392017809985904	-0.0171734477714527610033009461525886868	0.0043221250264930334492021581362248042	0.0133712141812625863438720222126333287	True
2	0.653707255114922771031007667123063536	0.706614812622911841794441384647478772	0.385311932173891589304090476271953753	0.00620375707072720478917523037937369294	0.00244493353391538698033363258815196401	0.00900204785781589900139567924257442699	True
3	0.00956284217992771895555698723678178362	0.0847702085719243156607425615191876588	0.346791505212432685456979152524903732	-0.0191628915754521650625198705256129541	-0.0217993929267221061107067619509136908	-0.00367246456112154123677782212745935077	True
4	0.903008965410388875571196074770530121	0.777768276668088076679241359002869625	0.0300777554078031905228920564170584019	0.0208124412791259151110951877704152267	-0.0262904836616586253494491905967052104	0.00157031137923465291234907471196738787	True
5	0.0977348928095376525036682562341804144	0.222220148595984926510352848783111968	0.927746088253968193240082826138843912	-0.0103580251907065251430269963388895887	0.0488350017008025788432921551437425364	0.0281393603866314664649194111541956509	True
6	0.0698954872116724912151291074892078603	0.53851404493943847465135222602646677	0.347005934683701376133928505045185002	0.0195397068643610732855488381545042357	-0.0313034413091490751252821852558381255	-0.00311659959910160129898724878295945625	True
7	0.76332728217118838639493619587409787	0.0131442936297991060080279904448808431	0.696856060919487827648384434055774445	0.0103984868410223170530743206619622363	-0.004189640743720741434319011626186289	0.019038865667018847706667446156321788	True
8	0.823461084435495123410962320292794026	0.472667346932561152227535168666746308	0.707623735122941702727381566714231056	-0.0017379308866787197579374615286406619	-0.00769695794483197417295148348386825418	-0.00912411261223062984424060708495447437	True
9	0.453202071002881287528093475132141838	0.013059496977247628011707379874584347	0.98060321318910601028275399411995621	-0.0247780867199307635428960431708655503	0.0439856888904214108184131065521584896	-0.0353352039476790120020837101571496622	True
10	0.175207360164651661423239197534213364	0.820629275422920604219553235404931662	0.679323579416837629542611773760400526	-0.00109238527233345905565125897901987257	-0.0180926552579388522536885534913351764	-0.0142800421294386527821271509250653879	True
11	0.38147210130153593503561284870120092	0.431107338826967824471235561413019585	0.630341355654520109248987876440588719	0.00673389936852477608812126939394622848	-0.0191756481713496189273135289696851596	0.0134623158875256139807889300727029622	True
12	0.449506197267537661671452190041954143	0.0776723754145468678346160502994926857	0.40268897781526287144982962109819744	-0.00739969442503638962565863887500006046	-0.0145382329024828668149103263550451428	-0.0115951412977640097123978403359465919	True
