particle	x_0	y_0	z_0	delta x	delta y	delta z	stable?
0	0.336415218751690484711800189154150146	0.627182708120721499256673570055720678	0.0794981058154032240079568483879920615	0.00692731798716417618096280202831406106	0.008145347573521799369653819637605555	-0.00809969418387608156078829559760610966	True
1	0.702679093224526040493423663099020479	0.34367266698519725899534282565491039	0.123219993945686629360188472030882851	0.0123234355565456046339650590412990029	-0.000649074269402335987996943835872818491	0.0178485543358698692823332461679353491	True
2	0.646699970640838383890293881910377974	0.726437744231667581729949023915515619	0.379026496803122277326092332939808684	-0.0149698095709909769256707039682352907	-0.00929223907724678439030164777100791342	0.0032119636489129178279176028631010196	True
3	0.999964210143078661279068183384103825	0.00559097673397239014097950558972808903	0.296487647278180739534118686688452003	-0.000594420926074210840361662042979632488	-0.0316658219522602181677208255852167004	-0.00847173390131287123230417351163040931	True
4	0.897366144996502585781861095672803338	0.718680055746072431093872535521860241	0.99375764286658505175072207163121577	0.000581493394676254229641461103922672652	-0.0142067947687322958668347887161300284	-0.0242183565680781309367281423623255054	True
5	0.137277617555209678085524455662920647	0.254420594012276289821361578201219006	0.95272417801212104237916737084109106	0.00975500764390292831109535192705669468	0.00506619945301015678339983166179871988	0.026927801945973083225679446137957853	True
6	0.0579218363990395898211231381463313529	0.463724585178838807402411796644326328	0.349706927580295129702619671554796687	0.000908427994319503492561662573845063423	0.0535497296257262975194125919165298914	0.0082031556069856981659621440881767386	True
7	0.766911655626066561139230887584405035	0.0245206840005717830190823674096554885	0.67523921192813252151530245723745396	-0.0155579664978060498271370438019878991	-0.0169426165938392123989728791547337606	-0.0178275270532007418718098956568946014	True
8	0.813232956718886684053695731318109354	0.445301844104537050381613976097375431	0.691052241515824444269907827875737841	0.00694914964248519907782736226754203503	-0.0331976060692603801698048902070046284	-0.00630545137326486871583387713401003222	True
9	0.515266982957444992877635397877491413	0.984315730824515827368993033505265201	0.011424200473260250515422805848459751	0.0171205089435663921667487100906804917	0.00428363139366331191411867179524164643	0.00610017472276535190595200683465701901	True
10	0.210840169951467881189884049377284415	0.884923890050896400474283465776204764	0.697358633425880282525621338120947545	0.00108548273182277438517471892860125795	0.0156744433036119376932262079376714034	0.00478769842959618429140830972237559206	True
11	0.379062341513925312387923170389109183	0.478796467288423267616369080864308952	0.658503752145932027968757395095775256	0.000624953009537114180760397940596814854	0.00113605792183529553193071909488711291	0.00875384354063659048097883573589581358	True
12	0.412887750140835428526110508952492159	0.139682500338529759389509939581979202	0.398793806734886115565601576781067291	-0.0253329403327406216637013749722235764	0.0176841026866918022721859048684271248	-0.0106374096337254537719599311451728205	True
