particle	x_0	y_0	z_0	delta x	delta y	delta z	stable?
0	0.338464334825546300995181918694092991	0.601609120593192842932374411229010813	0.0610569759287158046203716893461105094	0.000323850518802406777792541039705398085	0.00866833345451610418343697877927821986	0.00191990938193448032576303220435360267	True
1	0.706627973104685950187330725199787033	0.348648242210192631006481127676577188	0.120229931010653308888873857936946815	-0.002228163473435378572041839058720392	0.0016243256283051193338227848495639457	-5.54951995621926051064895358335992234e-05	True
2	0.64142101325270209989251732887277097	0.721566831111854475828294969346966199	0.384400286654748694421720709318748555	-0.00310550270392933124830793909471019176	0.0058228193279335908116996546369909004	0.000720470167568280322122195730877594973	True
3	0.991274954734738778841614525063679915	0.0463270144614480863181363636112434792	0.318900686245384948785522318144300397	-0.0054686287426104129576427113890640632	-0.0144037723625177852935355273907232268	-0.00382772324921713040902196671730821238	True
4	0.899946814585741264060652725151416769	0.754726227714166302070387467618284369	0.018549817945531163975642097295464947	-0.00398840425093224301672671518191248707	-0.00872071302922838297394448327980271371	-0.00299962761905993340178769288212640675	True
5	0.121436032074013484039796270887076664	0.223881634915308074358600466037801267	0.931577165910077472567221651722632174	0.000292832317795547247507683140949574922	0.00601505936576584398691757000104566228	0.00648106645640183069768193374186243797	True
6	0.0594245090845844780255699652454966849	0.492471497354762668917736030602549593	0.356908254510461582639374610927478996	0.010728806515545780009059643213577812	-0.0239273071318416010962482601603223955	-0.0078404028511444681772100290703021205	True
7	0.77200636405766259310157561910753834	0.0423486040178986878644277848615510551	0.687844926786804741572615992192212828	0.000135193524583120323522395269460102312	0.00271570823397549030035007702370883583	0.000872041590309062629467838733722889991	True
8	0.829528733632609881815707330726454505	0.480056117559187451362329704340226645	0.707248130356672211734259779660945865	0.00554474441014263790582678213010070906	-0.000764776300812300123132275282081456087	-0.00915740682897147702187418501896027715	True
9	0.494725289300371154402107093092585919	0.981193411003758407528125565432982891	0.994719990052895909267840183397955505	0.00198458240187012059163376508720616305	0.00491056445166343195555926177001938945	0.00263258267694247160948760305004733763	True
10	0.195429976724489990456721564696177947	0.840644843924368097195999706023036333	0.675708666917061323800959090136620141	0.000294528697045725224417312470056293365	0.0061193575287223220646394411602331145	0.00453315751621226598457966623492679309	True
11	0.398127321777066674792457645170319801	0.447070672648934645379424584529238927	0.653703771963614044379537996243101747	0.00235170303679533033628223123658366277	0.0056070155828941346342286253457740265	0.00533401588215726986499841192323077597	True
12	0.427785769365691191749595879523980058	0.114746241382756782608892094805869723	0.395297971343717500912841461024103937	-0.007156353639648784711153130086174717	0.0066911633351364260915383526489542276	0.00174550513242197494117203971684949127	True
