particle	x_0	y_0	z_0	delta x	delta y	delta z	stable?
0	0.334287949701931067414485565556166256	0.593066649359673030360151082330032885	0.077197797233432973382674598080428847	0.00330499300473022696429348868177603954	-0.00562422868351206363389896193944208707	0.00484338099349011866454701482568755369	True
1	0.719269549332514439413241995069072072	0.337542385491075178138722794416740128	0.122986480315377014939212707145275707	0.00436684281905438372311263358720751997	-0.00170494017123115575191111366110055963	-0.0116437806453284176323243492546080203	True
2	0.633574143688145528224131338498527433	0.707226478703482895387282019276849625	0.37715284556303930733803375620301914	-0.0148261948511484168168360996300985408	-0.00875393946007919600957110537894616229	0.0161673292889958068856278268097722817	True
3	0.0223135508238687769971281086002744781	0.0541132489124969710746765747238629252	0.325922536279623889349433977700918218	0.0174543757636395469574743782102437604	0.00298011229578928513178345595637113501	0.0094205125922297695767878200381505272	True
4	0.900523416933538213355714872779445969	0.768673989970628251279550439909172735	0.0268606598391589228643610734143231336	-0.0297294843333727461431687170976245503	0.0331142287766409695937150427001529032	0.0113521850663842178569202985852412628	True
5	0.106998180269047387144496393850597803	0.228390199395395986205106574646024244	0.922208279653081133418492902746766761	-0.000683366222193714766721215517970996716	-0.0116183859007223200411854763109297217	-0.00405131396759679111078111429347579317	True
6	0.0549972894810718519495621616273323524	0.516178388898341225345912097693300105	0.378016578460774979033252688982970742	-0.0151845218282583596930665424801288865	0.00612807137184350484682402426013415863	-0.0194779858358223514734416981542460357	True
7	0.774640383809162642434908166551901982	0.0330504131492107682985458680824933271	0.668683189303458939059865814023271681	-0.00193087423800536568939209402017492373	0.0179399243446376261377772034778834387	-0.00839369013210334462321665361467526409	True
8	0.810185041314775319829557967405657341	0.493439906454832324386744755348497188	0.713899501586245391745366175999144259	0.0239529658399759866144229026444795068	0.0196554443974230840256571073549087648	0.0066322570915565467703457966160389743	True
9	0.490508448712124056231836533558116567	0.988032463787318439658524529680568552	0.965004425076424747719782288952912935	-0.0110553686424962163546956009511309217	-0.000864408614146651014926822855294913115	-0.0200388572283977204899831994912215225	True
10	0.192230369675212272531452264875055832	0.833841414904083192446703487982871005	0.682875053524294979605004221111920899	-0.0160806012398429828886019470309647558	-0.0351836918475193556151107147395333535	0.00948442810352641374670854778660049322	True
11	0.404569958707226753712636990805356184	0.429811157111722460380260942154203741	0.667046503583575252236242258372373395	0.0291605325399919103277203890362234622	-0.0283129554493387322509674444393187697	0.0248440285972983092321088426866803929	True
12	0.432764139489956787306867287130617436	0.111231921438777400742712783710251024	0.378485843464894154163088699659526042	0.0120428782335085149307148551906272437	0.0106234338364304942279765529060224565	-0.0182605290005888918976932201478428645	True
