particle	x_0	y_0	z_0	delta x	delta y	delta z	stable?
0	0.336232157037646403210715267185106991	0.626771447807045374928494038055293969	0.0798996933686505797359548357836935461	0.00684065368299521951894369708190255351	0.0079300007739578046643849642572180371	-0.00807211879639852383559270082468434579	True
1	0.702920516726282436408089700603071262	0.343580182181408656553902803437230665	0.123194014477944654564773715704604957	0.0120826638928190788033858835386582846	-0.000895269784590870605500298791919868408	0.0178712155716463097214041425857813877	True
2	0.646767080701711550520865340706755553	0.726480243755862140351570299013939322	0.37862469690914653229164007154900745	-0.0146816311356650836419995592198341866	-0.00857991321782544115856708375673030832	0.00292318931456041838684749401857043396	True
3	0.000235994274213281305625114554952565361	0.00602012457225731555048246265706551614	0.297012781558580010185366704840031185	-0.000162086318815144015607574484681038803	-0.031700493154676012465320501620950136	-0.0082554072675883402733527697471756052	True
4	0.897736218815836973186661039957193658	0.719316247659609430830085895018877466	0.994353987698916221868135432347164702	0.000173054886722332997174527560490209464	-0.0140607310569037478098576447639577933	-0.0234631276477880055090706706526028752	True
5	0.136619847499716887664155106028712321	0.254353118594777950707763949712825865	0.952460062061350595246825461859679355	0.00956135298969777171440970190297012145	0.00503590212543605577072548595076955815	0.0266411919463485841232873210302256324	True
6	0.0579889642907285419332417700608035673	0.463395880281026095092187103612620037	0.350195058432275071029308261498161888	0.000797999556982348699299310556331240953	0.0527472503140272211084376119198303616	0.00804942909926171019654253541248276236	True
7	0.767009378286147609222401618088688103	0.0248950060097641181775741622876387182	0.675080860238626502107384268234150751	-0.0147040105035833067068920299643644267	-0.0168022670580066571475176897939265936	-0.017471766569396985504058719252476608	True
8	0.813105157742707006000359292697806279	0.446439203024650396413276167354022959	0.691342994010695051348190804349588263	0.0063791795824515864790443814179631157	-0.0326389794311498598930544258479416471	-0.00602757781668484219025934032741805973	True
9	0.514832073787250880519085545571998932	0.984275736479301799674066972198140726	0.0103857935487147494934498819653292754	0.0164993926284513975594921519959162254	0.00442522555314497713319284661963858588	0.00561430430678871784417688715821005231	True
10	0.2103662849319716060665051683782232	0.884413368795991611616132319696110133	0.697153796069986011776470035452606049	0.00114335197728040364357091867833086545	0.0154417236760231104329160545633042359	0.0049514264607251018976300095032213439	True
11	0.379688857495046324155371292829712272	0.478049759056213678311198236047022179	0.658750347542331514769203920876642189	0.000318875393263134940932292609124796735	0.00127689972644134686856020515294619513	0.00818236272141365566952441192443589048	True
12	0.413045868563671996384821098520233541	0.139189741205605123137983012608829365	0.398301035211643207328513374058117374	-0.0244529419551736027549251662931286573	0.0168407416891192456838584896322789133	-0.0103691847446503081333552586375681551	True
