particle	x_0	y_0	z_0	delta x	delta y	delta z	stable?
0	0.338324663935777619606879255016424776	0.600172813813034920402562726042080223	0.05984464375583256141257854212321517	0.00096780155509799284879798218807127126	0.00724345758397536858366339521588014113	0.00197154765762155336953900049714556136	True
1	0.706910665175576512419953253121958088	0.348876471829773987160597208909611426	0.120258295800960495213150728549333112	-0.00214964556201188747433058331869423454	0.000927701774523000462651909652546883645	-0.000444213163872661656001526270416193482	True
2	0.640842311883578272519651805095694003	0.720718824287161459790380902429008842	0.384679194605996597312885069769341442	-0.000623926349102788854044673707981725595	0.00525615686003949258719017334641222081	0.00028169067915664675904526537836828286	True
3	0.991704517255915568601358474177191606	0.0494351002249591866346486604847642243	0.319806455899518095395829619424303698	-0.0053113134222591188157688212950872086	-0.0128536963099959656188226126957927387	-0.00349524333265399562844689451836488554	True
4	0.900352359601911706092787784089534745	0.756577634251561048065864469404403651	0.0194740456142908205371164700019057197	-0.00301971076722223441962255679773404361	-0.00809000653070407261774402122264348778	-0.00308992259616979478675076962817716842	True
5	0.121379483221942983731196210119373233	0.222246590567241847834723485442462035	0.930407177206514604645647477564891419	0.000704844932821567768592995171198735442	0.00564909441000112058442206054245330905	0.00580167380552828441986874073203137056	True
6	0.0588392080030866801531135024358800249	0.496075787203432244813620048913364731	0.357858998662554753986972904704791668	0.00747090396783180007305535007304784533	-0.0199075578114630392444701719541351897	-0.00702832300422854880126323431714268495	True
7	0.771802559305953346891094839498577814	0.041992444162966925789895620900222862	0.687996739597841315733015536107466361	0.000291133820329577277984869371164812547	0.00215240762135057882094717002051235048	0.00123939322780313836585838238911384562	True
8	0.829788420770970350791899817186048026	0.480455938989147405055333535066354233	0.708539624776920894645316370044332475	0.00384548713440910331875253896691012662	-0.00140674929706519133332806651064281434	-0.00755531552796554954168169418215390041	True
9	0.49409086466596302573471848019849777	0.980444911307483796777985580089581943	0.994641588472883942639708714904669699	0.00189296445755913140165963727625260549	0.00395176946205631015538592352193467154	0.00274747234962911555660513073405692788	True
10	0.194959943833099975604589296838157883	0.838887693872401106420388914950423838	0.674443019951530036840605450954621	0.000520056088559406140722779127196457902	0.00602499549469297879779585771105709152	0.00435931440170696885702686137809507474	True
11	0.398135149630751878037023587826946787	0.445749449847207413579321775485055294	0.652937446301448871561409717693200586	0.0011681467859050252474569314236342103	0.00588752349561036814927651424295005586	0.00359669949121024967662205456988715862	True
12	0.429063719193760389488880809862616355	0.113607619912273517793209307270075466	0.395220177538642479695469142429883312	-0.00600444425622382539646700821791172162	0.00550595529510056399413884152558817456	0.00194977892472839926816484418937268297	True
