particle	x_0	y_0	z_0	delta x	delta y	delta z	stable?
0	0.397259580490688281777582211972779588	0.635984007437197570798347707080292497	0.0314234179324837490480242431224559943	0.0266704719185288772512401006039983194	0.00222169333201166870219965531709498142	-0.0120822377374217930376598962956435153	True
1	0.700244726925047159815367001589594073	0.351870854913972502054121316184040931	0.14684485030402055953844640613538328	0.00184280336436876427161421205305387236	-0.00672161203886623862471680913400066078	0.0339965155004164749761402012521835947	True
2	0.659540650709694292761141492838099165	0.708530939949075187781669853443734047	0.396749947281627515098184621971662647	-0.00872265423976494000772535731264385995	0.00671248543799605005390385194235432867	0.00467762870531825378931428902441023399	True
3	0.989195454038175379401907135228377522	0.0641950039239503618287442500605140949	0.342910797966056739927593644147425813	0.00169046747601947032987548222007398727	-0.00859180013851768226104316576008630949	-0.00685878841733966969941945599506321847	True
4	0.923160630826707122780054623650082392	0.751148670362900053940707841679413041	0.0319159242480531717869212993743894101	-0.0274095033892028971158110611871479039	-0.0165706429875567856039800885621067628	-0.00637714338054100758751405942472783302	True
5	0.087565193770470025105734088799623872	0.273533305861800515194615264118208189	0.958015273776250562499715127332881279	-0.00601829426197911459619605711529331012	0.0139149704722984543089306157227127679	-0.00136710553441369491318289724944609135	True
6	0.0909422573173137716836231689635746233	0.507984877186124001801706018559747816	0.342246403586032200749411689904806429	0.0230649241763591135882357335111797807	0.0122714038954102328788538565781667149	-0.0113872029539876249238736017550355424	True
7	0.774861418032462858951843565617346891	0.00904685506097361429246133902935578274	0.717767179734831675750333440771650688	-0.00177676442446159604423988092460183989	0.00370207479527353333819147293752636805	0.000879607741013088592176937095275981424	True
8	0.822293516363907600100124564872317802	0.462998912189131643634175025302598699	0.698163698591986511038590623080089773	0.00740108755439310767403715805028891289	-0.00771139991304152370517862131744579093	-0.0289990380824991389344324483813693923	True
9	0.426120255663027990899898186080929234	0.0570388924192271938913047721523800496	0.94536818881318583024089076253186139	-0.00283691615812931647673877828376920052	0.00918018602457937931913667822942591877	0.00809927269934846562275819944042802457	True
10	0.173930104944617516506111421870448537	0.800837447368408399178095791190688099	0.663281552672727825850301508837811964	-0.00449304889386697607738040447845134557	-0.00190329225824487946880578121425270953	0.0115018928852194230731622245839042768	True
11	0.386395149539542254837633739003364846	0.409390003197256799268911709360807692	0.642910794750688062281544648719543344	0.00146152563499210196641696114081175114	-0.00171268874619030150845167513291262304	0.000181304559625050627158434054682662166	True
12	0.443912652888455997245819142281488023	0.061780612996064792581149499971281795	0.391598240028304830655182620314179505	-0.0113542311353232317809336877205877146	-0.00516784614827438954532607413035914826	0.00871254695717581998048945425078781762	True
