particle	x_0	y_0	z_0	delta x	delta y	delta z	stable?
0	0.39015049384944333102261145436070632	0.591851149007401642824501811520984465	0.0369079384144510478806826798832175717	0.0360237681757990471826060461241377692	0.0386999748376493405080882906020795872	-0.0144809255785133476106336498321802254	True
1	0.725265114627201948222297381702836488	0.340481737041416095054017767305873273	0.140706971066944466438776223479869727	-0.01477090020299183834364816244284066	-0.00384430076372715678600637668474859526	0.043267807999843808760214156285615247	True
2	0.654831659185875200980117565522499772	0.697326899001528954751452015987556205	0.389527462338587051682802559081645959	-0.000725770802357438621141095019617572974	0.0189597297400745474039962080531780177	0.00599614976185346204009120289242267485	True
3	0.020889026597331565456679627757215535	0.0892340799251880205891619420182275242	0.352952344200519389111225875776445188	-0.0220405534089504323269172126808957326	-0.0342715104497162368262129321011656891	-0.0119377866218738563187338241888453146	True
4	0.888553356559685346829952584018268193	0.78530668740074447018012057193090866	0.033292010135253277030421851217327779	0.00131082201344714535486563655293462179	-0.0485201937940777279581077381070996804	-0.00805270871682598915884611133192158431	True
5	0.0930482615377438568840779006219339264	0.227909988049844291286478921591839447	0.930414052928675202114417299036988017	-0.0123841366210728692424063451435736987	0.0565677758851068407442748092546321344	0.0207270676312182496241978511782279186	True
6	0.075245350665074848992729334254745788	0.550192763723905900769161178671092456	0.342377971385316175455517000531369989	0.0367440676779329145112670302191617464	-0.0228860980062860484603376799313112271	-0.0121769784973066301137224940260931476	True
7	0.763838606766441280820118954534033193	0.0129951755678308087251286071307616495	0.691514185342368979597037875291023274	0.00317910812634803258387701747504686591	-0.00200635614816386932166320351401183958	0.0237677219894052444687395212618393557	True
8	0.819507985335580144470326046152912715	0.47273584207234718682786817076989485	0.70979516944134145951489915057488278	0.00705632834069350815628626986902154198	-0.0146981986599464048909015467954473463	-0.0420202438512849119376491946422371219	True
9	0.450543861144107774328024917171690162	0.0288275896776172559944931737329846119	0.966921355931752077399371900139991022	-0.0243501338794851934015812097284732193	0.0424407842992208942311858485894965443	-0.0136169789399093193006667786825066233	True
10	0.169436689500104792867539333606098677	0.815406295369675687469638833662078326	0.689387831949856331299724496885797085	-0.00281239889948228115466879901339755933	-0.0138587852486872105061524448078420381	-0.00424040424592934387872236644469755988	True
11	0.377343176070161951783235447203599733	0.420766495607077894107218395751420312	0.626456722961625081755179125934302799	0.0113933372343170130863971371944767269	-0.00796957763820167102848311718600884071	0.0118845438036905520049346482019400908	True
12	0.447472051915084303757348067932586289	0.0604186711868024842189058961624084729	0.397167486508065941463224044348411955	-0.0194469509274952582656016764313776425	-0.00826512453336360835910790823700148254	0.00267882626878142338472706521418767866	True
