particle	x_0	y_0	z_0	delta x	delta y	delta z	stable?
0	0.336373495328298959067927641582152815	0.592332814222882653415603955949063654	0.0772477456386377364119927093583199065	0.0036622560262075380585095694041557489	-0.00818214382685892368534803263398634547	0.0046752379650255911161268082528588582	True
1	0.719906575482900180002742613001832267	0.336686543403344180606719831298761051	0.124275342892943855482723634240702063	0.00499563078380061226604230132600870934	-0.00287676290891979788714738652527613694	-0.0121022550214971729635081033847501764	True
2	0.635954248084388288459239967539025705	0.707220580434674303009314226804476237	0.375578141273473211050630558798375083	-0.0159967640703283530864676260848393942	-0.0107298308908756059442132537545098743	0.0174586256062965713494443116361224884	True
3	0.0224157271386340555136670669656200316	0.0547389140261831575219836317138017803	0.326439909912053352725842126274712534	0.018763613618114835192133438536171012	0.00537106845168300749286212451202706937	0.0112294479496326709955490814983891317	True
4	0.903643122477982953758005123789271287	0.766779898877966495406809067756885324	0.0263548957584155568195207803536393479	-0.0340714360009507100039064747616820584	0.0396863433717742825710968692729992934	0.0121032338466745375371465978300782006	True
5	0.105169467929863988205653078832012634	0.230065883363834321104424216512723577	0.921790385105953508071979722968710169	0.000295598476833713131413932133201251951	-0.0140901946946432787535279444383257029	-0.00393417125770228827246188153538980916	True
6	0.055118554223630774805454953168558267	0.517461097310692006432200392089873171	0.378471000599397265050602786002324775	-0.0162541819221529830299867477006996844	0.00938544321162046275000221983497994206	-0.0209461117490323509557597529300424374	True
7	0.774951461526910503914917055357040551	0.0298947042118125840721712179665730035	0.669905585789713013618255278728015954	-0.00287313652616330415116207908896512493	0.0206056541512864127682748146199999863	-0.0103393378016721393906210039289989987	True
8	0.807807256338595080824751927254976458	0.491871913831077011684445045838276732	0.713290798752650808246481419651936919	0.0257391548089373202662481627485660483	0.0212908182075143534117358368383989201	0.00842167585110617640984870973673626278	True
9	0.487460530972032358308473301901437441	0.992110665588871808724896704753199915	0.964432327855007999378661061714724159	-0.00922081179416941095203134955381736605	-0.00449305376718449418946723624832845747	-0.0204786761046598982814508351880355842	True
10	0.192025923637013235338783173248582021	0.83503969515576196735511259607703934	0.683093311775620413594996748841647072	-0.0165920682847461257234045403034868517	-0.0372092258027053725264274279655212986	0.0107171762109660637981308132944402218	True
11	0.402556592218804725560060370791159313	0.431587988436224220634022456178468932	0.665117382396786757899017916446183904	0.0300057215779318850429225502564245841	-0.0306212925663145204207329862713154023	0.0247830695040210486878930873321657751	True
12	0.433494109552245467564052387943870726	0.108767303428530263281921674634264788	0.380387705355374486447926184130092235	0.0125419985396862167478335033929600854	0.00960004544729343779231129174493059327	-0.020322660471906229580512171468757419	True
